source_dataset,trajectory_family,trajectory_id,trajectory_identity,snr_db,seed,trajectory_seed,noise_seed,trial_index,decoded_success,max_abs_frequency_hz,frequency_rms_hz,max_abs_phase_rad,phase_rms_rad,first_difference_rms_hz,total_variation_hz,second_difference_rms_hz,normalized_first_difference_rms,normalized_second_difference_rms,snr_c
random_walk,random_walk,random_walk_2026300571,random_walk_2026300571,-30.5,2026110671,2026300571,2026110671,71,0,0.4882680290947876,0.26884798032737006,44.13973601263223,27.25736864990719,0.03952200849913301,5.039105916221631,0.05749447104982836,0.14700504147737306,0.21385494873280675,0.0
random_walk,random_walk,random_walk_2026300572,random_walk_2026300572,-30.5,2026110672,2026300572,2026110672,72,0,0.38704048068312247,0.17114076216047733,26.894920585502216,17.13710097757276,0.03837520951976493,4.916774022032408,0.05362273300203981,0.22423184889045197,0.3133253137657422,0.0
random_walk,random_walk,random_walk_2026300573,random_walk_2026300573,-30.5,2026110673,2026300573,2026110673,73,1,0.2826569230888161,0.11278751917599729,15.961249012503158,8.404623443794874,0.042452233796387975,5.639153503582111,0.06056106402940845,0.37639123642877664,0.5369482764746959,0.0
random_walk,random_walk,random_walk_2026300575,random_walk_2026300575,-30.5,2026110675,2026300575,2026110675,75,1,0.26585016525011285,0.10242557599987526,9.774772093568275,5.523927768824221,0.0354648757614785,4.349218917456982,0.04915681826268648,0.34625019596200945,0.47992718403405754,0.0
random_walk,random_walk,random_walk_2026300574,random_walk_2026300574,-30.5,2026110674,2026300574,2026110674,74,1,0.3320722185648673,0.1314692890604327,21.072880755781476,10.774217779068213,0.04006202080404695,5.105094034547054,0.06195284339777162,0.30472531714712153,0.4712343380003649,0.0
random_walk,random_walk,random_walk_2026300578,random_walk_2026300578,-30.5,2026110678,2026300578,2026110678,78,1,0.30948788175891284,0.13424633461248117,17.82558169364592,9.818055081762829,0.043193395671438685,5.801413309557045,0.06341426843996394,0.3217472998135988,0.4723724384953761,0.0
random_walk,random_walk,random_walk_2026300576,random_walk_2026300576,-30.5,2026110676,2026300576,2026110676,76,1,0.22521887236822613,0.07915620086688505,5.784941846334694,2.863538942628084,0.04117265174367351,5.367881309731546,0.05849482750177239,0.5201443638371743,0.7389797244077143,0.0
random_walk,random_walk,random_walk_2026300577,random_walk_2026300577,-30.5,2026110677,2026300577,2026110677,77,1,0.31445910580787934,0.1371328769726968,21.369705665617854,13.802233188679029,0.038918788353047414,4.975873969597572,0.05852572463352719,0.2838034847091858,0.42678113320104616,0.0
random_walk,random_walk,random_walk_2026300581,random_walk_2026300581,-30.5,2026110681,2026300581,2026110681,81,1,0.27575681858047296,0.09848982074354974,8.692989488349037,3.898696228946221,0.04026359331197685,5.166789833334237,0.05555615317481062,0.4088096922911069,0.5640801532116616,0.0
random_walk,random_walk,random_walk_2026300580,random_walk_2026300580,-30.5,2026110680,2026300580,2026110680,80,1,0.23330626152403783,0.10573162846919307,13.552942639113539,7.008176899441399,0.03499668726476679,4.49676498213981,0.05060329487735431,0.33099544357215444,0.47860130038665344,0.0
random_walk,random_walk,random_walk_2026300583,random_walk_2026300583,-30.5,2026110683,2026300583,2026110683,83,1,0.3238015318950012,0.11717673428362574,13.559643714875552,7.5847974891976335,0.042535877032789667,5.585983468244846,0.06311567621339872,0.3630061657959487,0.5386365868554377,0.0
random_walk,random_walk,random_walk_2026300579,random_walk_2026300579,-30.5,2026110679,2026300579,2026110679,79,0,0.38988333355818666,0.1891429456496643,25.467235682229155,14.830286804844054,0.040900332799497556,5.075398189908642,0.05635714485786736,0.21624032902212628,0.2979605962268008,0.0
random_walk,random_walk,random_walk_2026300582,random_walk_2026300582,-30.5,2026110682,2026300582,2026110682,82,1,0.2598081489324565,0.09550375705733044,12.406684389000171,6.161736529818927,0.03672112050799569,4.817509442730536,0.051996231124204755,0.38449922431797295,0.5444417342973394,0.0
random_walk,random_walk,random_walk_2026300586,random_walk_2026300586,-30.5,2026110686,2026300586,2026110686,86,1,0.2414706657054576,0.10032484060200944,11.116309594976505,5.98393487198382,0.03880305355226096,4.9935136235492,0.05529603255698412,0.38677413609051636,0.5511699019422771,0.0
random_walk,random_walk,random_walk_2026300588,random_walk_2026300588,-30.5,2026110688,2026300588,2026110688,88,1,0.2656803259679606,0.09909043734790142,9.653461164288009,5.03764939338192,0.03855243789152223,4.9690075580692845,0.05157478352869641,0.38906315203924885,0.5204819446665676,0.0
random_walk,random_walk,random_walk_2026300584,random_walk_2026300584,-30.5,2026110684,2026300584,2026110684,84,0,0.37812797610711313,0.11051792353296247,11.560381337008465,5.9392499216961046,0.03829596005213802,4.899876311875296,0.054437428582257384,0.34651356836899017,0.4925665162901941,0.0
random_walk,random_walk,random_walk_2026300585,random_walk_2026300585,-30.5,2026110685,2026300585,2026110685,85,0,0.32979792014954434,0.13138883607888543,18.556804267446346,9.73856849853052,0.036074614732744745,4.664407054296723,0.04792296802828061,0.27456377428509726,0.36474155231505223,0.0
random_walk,random_walk,random_walk_2026300587,random_walk_2026300587,-30.5,2026110687,2026300587,2026110687,87,0,0.2183008338117639,0.07996000979949029,8.982927002648216,5.231490292739332,0.04226015733420018,5.281024339378728,0.06239506426755075,0.5285161600176489,0.7803283719451032,0.0
random_walk,random_walk,random_walk_2026300589,random_walk_2026300589,-30.5,2026110689,2026300589,2026110689,89,0,0.3291109558295856,0.1461180674835631,21.853023492081512,13.58769017289944,0.04105693102008889,5.368985292125311,0.055318268990473686,0.2809846292602207,0.3785860978259685,0.0
random_walk,random_walk,random_walk_2026300590,random_walk_2026300590,-30.5,2026110690,2026300590,2026110690,90,0,0.2685383701904343,0.11401417944212257,15.490806572409332,9.172018120335485,0.03895192549587113,4.959973872503053,0.05546143590056932,0.34164106329988925,0.4864433193480413,0.0
random_walk,random_walk,random_walk_2026300591,random_walk_2026300591,-30.5,2026110691,2026300591,2026110691,91,0,0.2670301374772715,0.12148443261928704,15.64646866930527,7.809314798088664,0.03924399086199586,5.19393226627556,0.05483047952201376,0.3230371992186053,0.45133749518215055,0.0
random_walk,random_walk,random_walk_2026300592,random_walk_2026300592,-30.5,2026110692,2026300592,2026110692,92,1,0.276786806773515,0.0878157528456049,11.051632384709087,5.9767676932196405,0.03550181862126531,4.480791959263323,0.049684514848056034,0.404276197275033,0.5657813460349181,0.0
random_walk,random_walk,random_walk_2026300594,random_walk_2026300594,-30.5,2026110694,2026300594,2026110694,94,1,0.26077778468906365,0.1102349981444398,12.119085914505531,5.876760374903158,0.03899759272369013,4.97212651269524,0.05209662275512147,0.35376779952036636,0.472596032403972,0.0
random_walk,random_walk,random_walk_2026300593,random_walk_2026300593,-30.5,2026110693,2026300593,2026110693,93,0,0.3382227907743576,0.1350176924839303,17.592182227803303,10.352356869229098,0.03572854138993063,4.779398190809204,0.05202101883107971,0.26462118210310115,0.3852903858305178,0.0
random_walk,random_walk,random_walk_2026300595,random_walk_2026300595,-30.5,2026110695,2026300595,2026110695,95,0,0.2946294501341281,0.1343772067417346,17.948280329880877,8.60943067493811,0.039406026686334646,5.137475586238727,0.05657787288799007,0.29324933626631194,0.42103772105286835,0.0
random_walk,random_walk,random_walk_2026300596,random_walk_2026300596,-30.5,2026110696,2026300596,2026110696,96,1,0.2840830288884326,0.14037797393459955,19.452071333089005,10.029273815841584,0.0404405444815348,5.129027483141396,0.05826764043846297,0.28808326084244223,0.4150768016185301,0.0
random_walk,random_walk,random_walk_2026300597,random_walk_2026300597,-30.5,2026110697,2026300597,2026110697,97,1,0.33487017845091305,0.15309340163882829,20.13504744410645,9.033698813888666,0.03799440724297624,4.809036928651309,0.05230554899604528,0.24817795434849044,0.3416577620989989,0.0
random_walk,random_walk,random_walk_2026300598,random_walk_2026300598,-30.5,2026110698,2026300598,2026110698,98,0,0.2621621849426292,0.09214843008316508,12.95956596281896,7.012756588980318,0.03896684206839035,4.901850792486593,0.054260364867149566,0.4228703845873696,0.5888365631208142,0.0
random_walk,random_walk,random_walk_2026300599,random_walk_2026300599,-30.5,2026110699,2026300599,2026110699,99,0,0.27817830144898936,0.1231133108016997,18.76116896425876,9.655316490946376,0.04299816991534785,5.67094477132048,0.0627105878751533,0.34925687267565725,0.5093729302444161,0.0
random_walk,random_walk,random_walk_2026300600,random_walk_2026300600,-30.5,2026110700,2026300600,2026110700,100,0,0.24647169854306777,0.12467937749473144,20.40682526311217,12.280267879331632,0.037769008254313625,4.862174001469495,0.05514923931939937,0.30292907306109723,0.44232847827404176,0.0
random_walk,random_walk,random_walk_2026300603,random_walk_2026300603,-30.5,2026110703,2026300603,2026110703,103,1,0.2865573987006001,0.1255144044532473,8.983994854641914,5.151696817206542,0.04279747924556512,5.493079981670157,0.06342860956121019,0.34097663476949136,0.505349245271977,0.0
random_walk,random_walk,random_walk_2026300602,random_walk_2026300602,-30.5,2026110702,2026300602,2026110702,102,1,0.2555298918871974,0.0986460422552991,9.142284575785299,4.902897276809434,0.03985919792494303,5.055505178874935,0.05643828307935233,0.4040628190818457,0.572129218659257,0.0
random_walk,random_walk,random_walk_2026300601,random_walk_2026300601,-30.5,2026110701,2026300601,2026110701,101,0,0.28544548921240964,0.12212056180633923,15.588711293308785,7.49472327926771,0.04210117329893028,5.266458808512516,0.062077618404392375,0.3447508976063753,0.5083305995826982,0.0
random_walk,random_walk,random_walk_2026300605,random_walk_2026300605,-30.5,2026110705,2026300605,2026110705,105,1,0.3036792799937654,0.11583809218872926,16.547664340989975,9.299674746925668,0.03811456064348179,4.950680433178711,0.05569462185261884,0.329033048829772,0.4807971264053482,0.0
random_walk,random_walk,random_walk_2026300607,random_walk_2026300607,-30.5,2026110707,2026300607,2026110707,107,1,0.33842802077446804,0.14246419291204104,18.510275773783114,11.242760305363399,0.03937488975992757,5.011923467501212,0.05168805638048998,0.2763844651423257,0.3628143698704892,0.0
random_walk,random_walk,random_walk_2026300606,random_walk_2026300606,-30.5,2026110706,2026300606,2026110706,106,1,0.2079672710974047,0.09833671979286834,12.746257140669337,8.102946614179722,0.03808455308991421,4.840986918356812,0.05631412115914187,0.38728720227940944,0.5726662560817483,0.0
random_walk,random_walk,random_walk_2026300604,random_walk_2026300604,-30.5,2026110704,2026300604,2026110704,104,0,0.4391841773599463,0.21634383385103056,34.93916543140816,22.99787018979173,0.04089194595549685,5.147806414487512,0.05859200098703705,0.18901368819993322,0.2708281532413915,0.0
random_walk,random_walk,random_walk_2026300609,random_walk_2026300609,-30.5,2026110709,2026300609,2026110709,109,1,0.23697345698587388,0.10037375056170085,10.322641559819644,6.54278054857523,0.03673871944579669,4.85868269454334,0.04853953910348469,0.3660191956582612,0.4835879782498204,0.0
random_walk,random_walk,random_walk_2026300608,random_walk_2026300608,-30.5,2026110708,2026300608,2026110708,108,0,0.3796310421761241,0.1646916602013469,25.144994259505836,13.297514389991198,0.03860359324772795,4.873361063298807,0.050774824659577944,0.2343991990883594,0.30830234267783946,0.0
random_walk,random_walk,random_walk_2026300610,random_walk_2026300610,-30.5,2026110710,2026300610,2026110710,110,0,0.5089327249615966,0.1541316811336584,23.20948737998091,13.339114061622384,0.04002662476794409,5.07235172707748,0.05590538965686586,0.2596910931843674,0.36271186589074034,0.0
random_walk,random_walk,random_walk_2026300611,random_walk_2026300611,-30.5,2026110711,2026300611,2026110711,111,0,0.3504790480320235,0.12167869927323295,15.767249250057631,7.555649347693775,0.04164503918699788,5.4761564174440025,0.05466269134914789,0.34225414502075474,0.4492379658530149,0.0
random_walk,random_walk,random_walk_2026300613,random_walk_2026300613,-30.5,2026110713,2026300613,2026110713,113,1,0.30963479618749534,0.12885383540579004,14.186532853581232,8.706979556293842,0.03987950511012938,5.166794609952307,0.057089268956347944,0.30949412553021605,0.4430544793374667,0.0
random_walk,random_walk,random_walk_2026300612,random_walk_2026300612,-30.5,2026110712,2026300612,2026110712,112,0,0.2546245373280496,0.11856970261596723,16.130270327523196,9.241712211448622,0.041245030991475244,5.3933892213684596,0.05634632879375248,0.34785472242485804,0.4752169192517194,0.0
random_walk,random_walk,random_walk_2026300616,random_walk_2026300616,-30.5,2026110716,2026300616,2026110716,116,1,0.5383237500822776,0.16208481979162115,22.848481005410225,11.748674670654495,0.04069858247842468,5.183340778344473,0.05622554471370414,0.25109435004923614,0.3468896395479145,0.0
random_walk,random_walk,random_walk_2026300615,random_walk_2026300615,-30.5,2026110715,2026300615,2026110715,115,1,0.2546223495289731,0.10985010383347492,15.531944667736136,7.0891296648377145,0.043404980644433946,5.838404412450002,0.06067940754162077,0.39512917266089126,0.5523837067428403,0.0
random_walk,random_walk,random_walk_2026300614,random_walk_2026300614,-30.5,2026110714,2026300614,2026110714,114,0,0.25887157615142375,0.12125839971303168,17.448829784090158,7.906495588341427,0.04398160237161693,5.613448348093547,0.06451478917361847,0.36270973784664107,0.5320438775894966,0.0
random_walk,random_walk,random_walk_2026300620,random_walk_2026300620,-30.5,2026110720,2026300620,2026110720,120,1,0.2515352020186179,0.11432134888641404,16.11922595948734,9.411019075104717,0.039826011249792015,5.0979329697411355,0.05688600188989007,0.3483689760288066,0.49759736430690776,0.0
random_walk,random_walk,random_walk_2026300617,random_walk_2026300617,-30.5,2026110717,2026300617,2026110717,117,0,0.2797167410237834,0.11176153870726652,14.827743537441771,7.893571992586664,0.03968579315818221,5.199209151936012,0.05378900729740007,0.3550934750650665,0.4812837038535048,0.0
random_walk,random_walk,random_walk_2026300621,random_walk_2026300621,-30.5,2026110721,2026300621,2026110721,121,1,0.3927100760194626,0.1249323482981801,14.391546869437507,8.40561440937128,0.03877648567086308,4.876949409638194,0.05843587831283919,0.31037986717670574,0.46774017385287897,0.0
random_walk,random_walk,random_walk_2026300618,random_walk_2026300618,-30.5,2026110718,2026300618,2026110718,118,0,0.27520802618503437,0.13084657860588275,12.429515215022409,6.266474877580281,0.03758078188828544,4.8056988548547945,0.05255241354795141,0.287212568251256,0.4016338379488105,0.0
random_walk,random_walk,random_walk_2026300619,random_walk_2026300619,-30.5,2026110719,2026300619,2026110719,119,0,0.22126070853979068,0.10334153421586427,10.836869341968688,5.693765568417266,0.036041816637269186,4.609888609760855,0.05017880312540802,0.34876409481190285,0.48556278466499597,0.0
random_walk,random_walk,random_walk_2026300625,random_walk_2026300625,-30.5,2026110725,2026300625,2026110725,125,1,0.2823961390792489,0.08875097500040996,9.377551263810668,4.572001430085833,0.04503951603644949,5.651762011454024,0.06743325142898944,0.507481929480115,0.759802936572561,0.0
random_walk,random_walk,random_walk_2026300623,random_walk_2026300623,-30.5,2026110723,2026300623,2026110723,123,1,0.24799299716195233,0.09739921932613932,7.030039031121387,3.622982380826103,0.0398676991843483,5.0738201997469154,0.05448956933460953,0.40932257424828133,0.559445647630422,0.0
random_walk,random_walk,random_walk_2026300622,random_walk_2026300622,-30.5,2026110722,2026300622,2026110722,122,0,0.3170879656551555,0.17394344755781027,24.809028343601312,14.243870433271454,0.040101165780821756,5.265946312627442,0.052603552993635894,0.23054139919524186,0.3024175600299807,0.0
random_walk,random_walk,random_walk_2026300627,random_walk_2026300627,-30.5,2026110727,2026300627,2026110727,127,1,0.7468203649832028,0.2702435279245649,40.80196543172529,27.898227954653994,0.04202534008555798,5.5534075652003825,0.058506023089180736,0.15550914543007605,0.21649370676330112,0.0
random_walk,random_walk,random_walk_2026300624,random_walk_2026300624,-30.5,2026110724,2026300624,2026110724,124,0,0.23361636335721142,0.09369348293567398,7.950655124351167,4.2893449397463215,0.040505695247859554,5.20831289358598,0.055090898721417696,0.4323213736826185,0.5879907224629572,0.0
random_walk,random_walk,random_walk_2026300626,random_walk_2026300626,-30.5,2026110726,2026300626,2026110726,126,0,0.26760138686406826,0.11874040289963057,15.327011233203407,8.28359048807196,0.04092311139115647,5.063405787174641,0.06168385340412979,0.3446435281657933,0.5194849596078109,0.0
random_walk,random_walk,random_walk_2026300628,random_walk_2026300628,-30.5,2026110728,2026300628,2026110728,128,1,0.24239489093747463,0.06393951131075268,6.142666564137781,2.700615689297833,0.038415991562910624,4.779760011871597,0.05725227701507871,0.6008177224909479,0.8954131153243678,0.0
random_walk,random_walk,random_walk_2026300631,random_walk_2026300631,-30.5,2026110731,2026300631,2026110731,131,1,0.32744133034922285,0.12242266195928717,15.117739679521497,7.014408813621869,0.03879939506680593,4.9611481726870394,0.05589631318056755,0.31692984326471385,0.456584690170815,0.0
random_walk,random_walk,random_walk_2026300629,random_walk_2026300629,-30.5,2026110729,2026300629,2026110729,129,0,0.3150642619502464,0.13435852431941664,19.55162734133753,9.918641302708336,0.04351210916565389,5.55149297896218,0.0642303810821546,0.3238507522024473,0.478052147472659,0.0
random_walk,random_walk,random_walk_2026300630,random_walk_2026300630,-30.5,2026110730,2026300630,2026110730,130,0,0.3784212979467711,0.13251207347777577,12.645831978485145,7.580845156229009,0.04086432868933594,5.324249690300169,0.05554440195917157,0.3083819279017583,0.4191648391079412,0.0
random_walk,random_walk,random_walk_2026300632,random_walk_2026300632,-30.5,2026110732,2026300632,2026110732,132,1,0.2291979511374855,0.07282722205427739,6.354296566294916,2.9812154540755715,0.037049926598112314,4.563352411623165,0.05428840010235566,0.5087373313580378,0.7454410393670524,0.0
random_walk,random_walk,random_walk_2026300633,random_walk_2026300633,-30.5,2026110733,2026300633,2026110733,133,1,0.423913866756807,0.14481498292367287,19.196465956593233,9.733721830827953,0.04022299030080313,5.240942997506791,0.058762251409262924,0.27775434204900834,0.4057746665635733,0.0
random_walk,random_walk,random_walk_2026300634,random_walk_2026300634,-30.5,2026110734,2026300634,2026110734,134,1,0.22801785751209197,0.0907178158221903,8.01206578763428,3.6098948767596037,0.038474271783744296,4.921598686210311,0.051012797152426057,0.4241093266526065,0.5623239127848129,0.0
random_walk,random_walk,random_walk_2026300635,random_walk_2026300635,-30.5,2026110735,2026300635,2026110735,135,1,0.3002179591552563,0.09597492240430902,12.546441041645693,6.924163720114523,0.039524300273605366,5.090850342947934,0.05915955189566654,0.41181903859326097,0.6164063529684128,0.0
random_walk,random_walk,random_walk_2026300636,random_walk_2026300636,-30.5,2026110736,2026300636,2026110736,136,1,0.3519221491521426,0.15441978443420878,21.849986762693664,12.026141153251686,0.03401656294427105,4.4905289688924634,0.048914311711561166,0.22028629989937562,0.31676194789924295,0.0
random_walk,random_walk,random_walk_2026300637,random_walk_2026300637,-30.5,2026110737,2026300637,2026110737,137,1,0.29194375185339083,0.10950524483256735,6.890964302719621,3.7383499923900168,0.042456967404580846,5.337517063268095,0.057910328402921124,0.3877162913018204,0.5288361164021463,0.0
random_walk,random_walk,random_walk_2026300639,random_walk_2026300639,-30.5,2026110739,2026300639,2026110739,139,1,0.23096160164013144,0.07826379691465828,7.7643084734082715,3.4116708874236155,0.03728094069552754,4.741492363873875,0.05355115117429676,0.4763497576814481,0.684239115471115,0.0
random_walk,random_walk,random_walk_2026300641,random_walk_2026300641,-30.5,2026110741,2026300641,2026110741,141,1,0.3166052136424796,0.11005354457888149,13.511882661731171,5.381876784295167,0.039029213142846526,4.948915538896049,0.05457911197035887,0.3546384016270564,0.49593234074563575,0.0
random_walk,random_walk,random_walk_2026300638,random_walk_2026300638,-30.5,2026110738,2026300638,2026110738,138,1,0.3427893586371288,0.15686966760422347,22.810190143309857,14.791907144572464,0.03915650764904555,4.928367295431816,0.055531798840153454,0.2496117206535811,0.3539995952580086,0.0
random_walk,random_walk,random_walk_2026300643,random_walk_2026300643,-30.5,2026110743,2026300643,2026110743,143,1,0.3956110742355268,0.20467643957359807,30.26358121198311,15.887784573976754,0.03863286939653519,5.084175500794517,0.053164415453629564,0.18875093526650624,0.25974858447013666,0.0
random_walk,random_walk,random_walk_2026300642,random_walk_2026300642,-30.5,2026110742,2026300642,2026110742,142,1,0.22293372713343962,0.08715363007788902,7.855102002983609,3.879940226282578,0.039256368885817385,5.275148299574907,0.0561767747519147,0.450427238093629,0.64457182909891,0.0
random_walk,random_walk,random_walk_2026300640,random_walk_2026300640,-30.5,2026110740,2026300640,2026110740,140,0,0.3939709486328935,0.1654730555523777,27.161744524790556,16.262600768660466,0.041895525797643926,5.264902549477442,0.06221218358227039,0.25318639132993226,0.37596564210768546,0.0
random_walk,random_walk,random_walk_2026300645,random_walk_2026300645,-30.5,2026110745,2026300645,2026110745,145,1,0.26188403130481364,0.0964852380568415,14.262956295896283,7.955564539387777,0.038260654379138254,4.969653202027205,0.05652199836930092,0.3965441258132989,0.5858098037339412,0.0
random_walk,random_walk,random_walk_2026300646,random_walk_2026300646,-30.5,2026110746,2026300646,2026110746,146,1,0.33627955661594566,0.15981817218552669,22.515413886759376,13.89610006436058,0.04071377953942302,5.109250108232496,0.061488721727493124,0.2547506268070691,0.3847417404831365,0.0
random_walk,random_walk,random_walk_2026300644,random_walk_2026300644,-30.5,2026110744,2026300644,2026110744,144,0,0.31281206343201173,0.09911696558263745,13.212305968501532,8.114250792695252,0.03684003336580297,4.835664444000775,0.05386664628335256,0.3716824173263061,0.5434654498017493,0.0
random_walk,random_walk,random_walk_2026300648,random_walk_2026300648,-30.5,2026110748,2026300648,2026110748,148,1,0.3258110692930733,0.1261513604441277,17.141517186589965,9.896625889628426,0.03907122724325407,5.095195924815117,0.052934825859126074,0.30971705026168683,0.41961359491300015,0.0
random_walk,random_walk,random_walk_2026300647,random_walk_2026300647,-30.5,2026110747,2026300647,2026110747,147,0,0.30654064144149035,0.1135448785873777,12.577501293468138,6.185693540107157,0.04220110288251543,5.363589288718877,0.05735447618220983,0.3716689242838888,0.505126051441176,0.0
random_walk,random_walk,random_walk_2026300649,random_walk_2026300649,-30.5,2026110749,2026300649,2026110749,149,1,0.3399650479085701,0.12407116832092956,15.01702216711669,9.709547881670503,0.04148608334250223,5.313921290017127,0.05858057606759424,0.33437327869108124,0.4721530139545908,0.0
random_walk,random_walk,random_walk_2026300650,random_walk_2026300650,-30.5,2026110750,2026300650,2026110750,150,1,0.16622942897517623,0.08588967480255445,10.139770487535728,4.357026704372959,0.03941154071938462,5.120530085765193,0.05916238428893584,0.45886238142110747,0.6888183524380544,0.0
random_walk,random_walk,random_walk_2026300652,random_walk_2026300652,-30.5,2026110752,2026300652,2026110752,152,1,0.2639380279976135,0.09020364540431493,9.230436917577117,4.237146767835953,0.0364232792688102,4.78515232449705,0.05126630153107278,0.40378943783870486,0.568339575427186,0.0
random_walk,random_walk,random_walk_2026300653,random_walk_2026300653,-30.5,2026110753,2026300653,2026110753,153,1,0.31796032945282604,0.13053389680250074,17.99401809479647,9.624120418669508,0.04623405160762766,6.097273197870122,0.06601011603758843,0.354191920567424,0.5056932923519665,0.0
random_walk,random_walk,random_walk_2026300651,random_walk_2026300651,-30.5,2026110751,2026300651,2026110751,151,0,0.5409092232240286,0.19665450127306003,29.134996805759172,19.144618912637664,0.03986010021143036,5.027300279806299,0.05639053049987763,0.2026910136986061,0.2867492487323129,0.0
random_walk,random_walk,random_walk_2026300656,random_walk_2026300656,-30.5,2026110756,2026300656,2026110756,156,1,0.23392248029111828,0.1081181469382446,10.53350832019717,6.007041173827673,0.03555029498693215,4.734484817135517,0.0498762607445469,0.3288096956308169,0.46131257478021187,0.0
random_walk,random_walk,random_walk_2026300657,random_walk_2026300657,-30.5,2026110757,2026300657,2026110757,157,1,0.4767125547836588,0.18178248726342613,26.39949996653743,15.25151850492534,0.04104591977688757,5.391188009436877,0.05881449514030245,0.22579688722933342,0.32354324129734624,0.0
random_walk,random_walk,random_walk_2026300654,random_walk_2026300654,-30.5,2026110754,2026300654,2026110754,154,0,0.2204233688465937,0.0921662118772155,9.63034194445901,5.772929218961112,0.038910598951744244,4.916453753046135,0.0535301031569702,0.422178563697304,0.5807996451919213,0.0
random_walk,random_walk,random_walk_2026300655,random_walk_2026300655,-30.5,2026110755,2026300655,2026110755,155,0,0.34491527724928417,0.14044353383868516,15.161547677420371,9.51281331463863,0.042373445078179584,5.39871701282569,0.06152199396764621,0.3017116126318079,0.4380550124743442,0.0
random_walk,random_walk,random_walk_2026300658,random_walk_2026300658,-30.5,2026110758,2026300658,2026110758,158,1,0.5168792698807267,0.2273493877430227,36.064059311857754,22.085799067645734,0.040337361526377485,5.251860968489921,0.052459961398668084,0.17742454434041213,0.23074599812850416,0.0
random_walk,random_walk,random_walk_2026300659,random_walk_2026300659,-30.5,2026110759,2026300659,2026110759,159,1,0.16823966322371206,0.06933039668787319,6.419554354034674,2.6236213411350118,0.04066403815624889,5.47766097036419,0.059924488830568536,0.5865253928853053,0.8643321211668492,0.0
random_walk,random_walk,random_walk_2026300663,random_walk_2026300663,-30.5,2026110763,2026300663,2026110763,163,1,0.4013327271465639,0.21120103568529577,33.42955665675684,18.8520068716039,0.04045633237222083,5.065522589154796,0.05477247105010649,0.1915536646917943,0.25933807981756907,0.0
random_walk,random_walk,random_walk_2026300662,random_walk_2026300662,-30.5,2026110762,2026300662,2026110762,162,1,0.21481340705047128,0.08333109852185436,8.602536674163796,4.656326511076185,0.03742419756838379,4.762817831723089,0.05182223733434424,0.4491024147313856,0.6218835255214279,0.0
random_walk,random_walk,random_walk_2026300665,random_walk_2026300665,-30.5,2026110765,2026300665,2026110765,165,1,0.18699797983555533,0.08548574730001676,10.492718332384579,5.636495906344023,0.035006000121175454,4.531673920593191,0.04910602133770905,0.40949516412741926,0.5744351881883756,0.0
random_walk,random_walk,random_walk_2026300660,random_walk_2026300660,-30.5,2026110760,2026300660,2026110760,160,0,0.6093999704966642,0.2114407214096338,35.57303819494532,17.318770674234965,0.03692331106726724,4.799992778626274,0.05158446922433084,0.17462724692342502,0.2439665778683846,0.0
random_walk,random_walk,random_walk_2026300664,random_walk_2026300664,-30.5,2026110764,2026300664,2026110764,164,1,0.27848595208150295,0.10888106816661276,14.51030530984361,8.275420574319199,0.04515907553571353,5.736092879119761,0.06642191601909743,0.4147559929023647,0.6100410028808388,0.0
random_walk,random_walk,random_walk_2026300661,random_walk_2026300661,-30.5,2026110761,2026300661,2026110761,161,0,0.2710886841610207,0.10005427824619999,7.645170718813957,4.2776214680901825,0.03588568779686587,4.685040996281762,0.05027804109094903,0.35866220241540536,0.5025076585654004,0.0
random_walk,random_walk,random_walk_2026300666,random_walk_2026300666,-30.5,2026110766,2026300666,2026110766,166,1,0.29306934203195034,0.14014673410376882,22.629675172580864,13.392230951949417,0.03842719394240834,4.923992781080378,0.05514716171111004,0.27419257529009344,0.39349587461865104,0.0
random_walk,random_walk,random_walk_2026300668,random_walk_2026300668,-30.5,2026110768,2026300668,2026110768,168,1,0.3376091725430627,0.15249172548475884,19.95725093459685,9.212412281786614,0.04126425178288029,5.378370685925258,0.05871874115248525,0.27059994010628824,0.3850618187040846,0.0
random_walk,random_walk,random_walk_2026300670,random_walk_2026300670,-30.5,2026110770,2026300670,2026110770,170,1,0.19929437017105772,0.09511909054374111,8.202344044296996,4.031477848961646,0.03593348645657409,4.642360990401641,0.05191977958993916,0.3777736545961807,0.5458397393535163,0.0
random_walk,random_walk,random_walk_2026300667,random_walk_2026300667,-30.5,2026110767,2026300667,2026110767,167,0,0.26826403743391936,0.1056375369035433,10.999439702030765,6.759300399362163,0.04144066972336455,5.3503703549521395,0.058080809948876,0.3922911394763365,0.5498122320090545,0.0
random_walk,random_walk,random_walk_2026300669,random_walk_2026300669,-30.5,2026110769,2026300669,2026110769,169,0,0.4827787973396971,0.14153392470706008,16.89120580280737,7.922026634777558,0.042032646295271515,5.413226093502534,0.057567321921266915,0.29697930289341307,0.40673868148867426,0.0
random_walk,random_walk,random_walk_2026300671,random_walk_2026300671,-30.5,2026110771,2026300671,2026110771,171,1,0.22770440408197984,0.10410132916239064,9.325660513202896,4.678833188528041,0.04163286121690973,5.369366969643062,0.06084364728908632,0.39992631748212787,0.5844656142110787,0.0
