message,callsign,grid,power,condition,snr_db,linear_drift_hz,quadratic_residual_hz,trial_index,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,runtime_seconds
JA1QRS PM95 17,JA1QRS,PM95,17,awgn,-31.5,0.0,0.0,94,2026102094,0,,,,0.47562304699999913
JA1QRS PM95 17,JA1QRS,PM95,17,awgn,-31.5,0.0,0.0,97,2026102097,0,,,,0.4144548659999998
JA1QRS PM95 17,JA1QRS,PM95,17,awgn,-31.5,0.0,0.0,98,2026102098,0,,,,0.40256457200000284
JA1QRS PM95 17,JA1QRS,PM95,17,awgn,-31.5,0.0,0.0,99,2026102099,1,JA1QRS PM95 17,-33,0,0.23409294200000375
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,0,2026102000,1,F5ABC JN18 40,-33,0,0.2588819870000094
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,2,2026102002,1,F5ABC JN18 40,-31,0,0.33521518099999525
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,1,2026102001,0,,,,0.5105339309999977
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,6,2026102006,0,,,,0.04329025799999897
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,4,2026102004,0,,,,0.4130625660000078
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,3,2026102003,0,,,,0.4988680259999967
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,8,2026102008,1,F5ABC JN18 40,-31,0,0.329067603999988
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,9,2026102009,1,F5ABC JN18 40,-31,0,0.3472050580000001
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,5,2026102005,1,F5ABC JN18 40,-33,0,0.6017464600000011
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,7,2026102007,0,,,,0.5057908809999958
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,13,2026102013,1,F5ABC JN18 40,-30,0,0.24463951200000622
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,10,2026102010,0,,,,0.4889867549999991
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,12,2026102012,0,,,,0.4005417329999972
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,11,2026102011,0,,,,0.5061485509999955
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,14,2026102014,1,F5ABC JN18 40,-32,0,0.32579665399998703
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,15,2026102015,1,F5ABC JN18 40,-31,0,0.3466888949999998
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,17,2026102017,0,,,,0.4064515470000032
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,16,2026102016,0,,,,0.4851438970000004
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,18,2026102018,1,F5ABC JN18 40,-31,0,0.31786209699998835
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,19,2026102019,1,F5ABC JN18 40,-32,0,0.25053901000001133
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,20,2026102020,1,F5ABC JN18 40,-32,0,0.3298133990000025
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,22,2026102022,1,F5ABC JN18 40,-31,0,0.2409631470000022
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,24,2026102024,0,,,,0.04181210500000532
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,21,2026102021,1,F5ABC JN18 40,-32,0,0.32447308499999394
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,23,2026102023,1,F5ABC JN18 40,-32,0,0.3144723500000026
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,25,2026102025,1,F5ABC JN18 40,-31,0,0.21987070099999073
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,28,2026102028,1,F5ABC JN18 40,-30,0,0.21929275999998765
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,26,2026102026,0,,,,0.4105084739999967
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,29,2026102029,1,F5ABC JN18 40,-32,0,0.23215097199999946
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,27,2026102027,0,,,,0.5080379820000047
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,30,2026102030,1,F5ABC JN18 40,-32,0,0.2556570890000103
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,31,2026102031,1,F5ABC JN18 40,-30,0,0.25239544100000444
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,32,2026102032,1,F5ABC JN18 40,-31,0,0.33312244799999746
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,34,2026102034,1,F5ABC JN18 40,-31,0,0.206195993999998
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,33,2026102033,0,,,,0.4464338149999918
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,35,2026102035,0,,,,0.5166286559999946
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,36,2026102036,0,,,,0.5005088390000054
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,37,2026102037,0,,,,0.4901086240000012
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,38,2026102038,0,,,,0.49332079999999223
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,39,2026102039,0,,,,0.39212746699999457
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,43,2026102043,0,,,,0.04125518499999714
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,41,2026102041,0,,,,0.40251738000000614
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,42,2026102042,1,F5ABC JN18 40,-32,0,0.2544747869999924
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,40,2026102040,0,,,,0.48325888900001246
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,45,2026102045,1,F5ABC JN18 40,-31,0,0.3591434650000025
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,44,2026102044,0,,,,0.4188188549999978
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,47,2026102047,0,,,,0.4385598319999957
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,46,2026102046,0,,,,0.5145479950000009
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,50,2026102050,1,F5ABC JN18 40,-32,0,0.23170644700000764
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,49,2026102049,0,,,,0.4847567580000032
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,48,2026102048,0,,,,0.5093895239999995
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,51,2026102051,0,,,,0.4999308259999964
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,52,2026102052,1,F5ABC JN18 40,-32,0,0.34207280600000445
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,53,2026102053,0,,,,0.412197111999987
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,54,2026102054,0,,,,0.48552492099999256
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,58,2026102058,0,,,,0.04413219799999979
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,56,2026102056,1,F5ABC JN18 40,-32,0,0.3349509150000074
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,55,2026102055,0,,,,0.5063214629999919
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,57,2026102057,0,,,,0.38997861500000397
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,61,2026102061,1,F5ABC JN18 40,-30,0,0.25235083500000144
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,59,2026102059,0,,,,0.5079898559999947
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,60,2026102060,0,,,,0.517730825000001
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,62,2026102062,1,F5ABC JN18 40,-31,0,0.3246896990000039
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,63,2026102063,1,F5ABC JN18 40,-33,0,0.322557565000011
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,64,2026102064,0,,,,0.40024664200001325
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,68,2026102068,0,,,,0.037989023000008615
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,65,2026102065,0,,,,0.42336415399999794
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,66,2026102066,0,,,,0.4120027080000028
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,71,2026102071,1,F5ABC JN18 40,-30,0,0.05933091500000387
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,67,2026102067,0,,,,0.4270511370000065
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,69,2026102069,1,F5ABC JN18 40,-31,0,0.2385855939999999
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,72,2026102072,1,F5ABC JN18 40,-31,0,0.2521317909999965
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,75,2026102075,1,F5ABC JN18 40,-31,0,0.06756106599999612
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,70,2026102070,0,,,,0.4440679530000011
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,73,2026102073,1,F5ABC JN18 40,-31,0,0.23898329899999737
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,74,2026102074,1,F5ABC JN18 40,-32,0,0.28073200699999745
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,78,2026102078,1,F5ABC JN18 40,-32,0,0.15318406099999038
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,76,2026102076,1,F5ABC JN18 40,-31,0,0.2452910520000131
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,79,2026102079,1,F5ABC JN18 40,-32,0,0.23421040099999857
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,81,2026102081,1,F5ABC JN18 40,-30,0,0.27157769299999757
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,77,2026102077,0,,,,0.5307570450000014
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,82,2026102082,1,F5ABC JN18 40,-30,0,0.2602855500000061
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,83,2026102083,1,F5ABC JN18 40,-31,0,0.17752314599999863
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,80,2026102080,0,,,,0.5391115489999976
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,86,2026102086,1,F5ABC JN18 40,-31,0,0.1436343790000052
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,85,2026102085,0,,,,0.4376193890000053
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,84,2026102084,0,,,,0.5351593429999895
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,88,2026102088,1,F5ABC JN18 40,-31,0,0.26011884599999746
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,87,2026102087,0,,,,0.5230044989999953
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,90,2026102090,1,F5ABC JN18 40,-31,0,0.26320528400000853
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,92,2026102092,1,F5ABC JN18 40,-32,0,0.14859381899999846
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,91,2026102091,1,F5ABC JN18 40,-32,0,0.38855991500000187
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,89,2026102089,0,,,,0.5695717239999993
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,93,2026102093,1,F5ABC JN18 40,-31,0,0.2675715249999939
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,96,2026102096,0,,,,0.04444087200000979
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,94,2026102094,1,F5ABC JN18 40,-30,0,0.3428804879999916
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,95,2026102095,1,F5ABC JN18 40,-31,0,0.2683448000000084
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,98,2026102098,1,F5ABC JN18 40,-32,0,0.24661450399999296
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,99,2026102099,1,F5ABC JN18 40,-32,0,0.27540515600000504
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,2,2026112002,0,,,,0.04867922100000044
F5ABC JN18 40,F5ABC,JN18,40,awgn,-31.5,0.0,0.0,97,2026102097,0,,,,0.4506306170000016
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,1,2026112001,1,K1ABC FN42 33,-31,0,0.27004763399999376
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,0,2026112000,0,,,,0.5473386740000024
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,6,2026112006,1,K1ABC FN42 33,-30,0,0.06272934000000419
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,5,2026112005,1,K1ABC FN42 33,-30,0,0.24503795600000444
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,4,2026112004,0,,,,0.4389058259999956
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,8,2026112008,1,K1ABC FN42 33,-29,0,0.11156779700000641
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,3,2026112003,0,,,,0.5515073629999989
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,7,2026112007,0,,,,0.5406078089999937
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,10,2026112010,0,,,,0.5340292249999976
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,9,2026112009,0,,,,0.5426672020000041
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,11,2026112011,0,,,,0.561651683000008
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,13,2026112013,0,62BHQ FN42 33,,,0.25445831300000066
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,14,2026112014,1,K1ABC FN42 33,-30,0,0.2782968400000101
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,12,2026112012,0,,,,0.5500667339999978
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,15,2026112015,0,,,,0.5407688739999941
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,19,2026112019,1,K1ABC FN42 33,-30,0,0.07007866899999726
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,16,2026112016,0,,,,0.5293056929999977
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,17,2026112017,0,,,,0.5196815509999908
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,20,2026112020,1,K1ABC FN42 33,-29,0,0.093281214000001
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,18,2026112018,0,,,,0.5210963270000093
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,21,2026112021,1,K1ABC FN42 33,-31,0,0.27427189399999463
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,23,2026112023,1,K1ABC FN42 33,-32,0,0.25615273100000024
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,22,2026112022,1,K1ABC FN42 33,-31,0,0.28760364199999344
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,24,2026112024,1,K1ABC FN42 33,-31,0,0.3088125289999937
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,26,2026112026,1,K1ABC FN42 33,-30,0,0.23100257999999485
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,27,2026112027,1,K1ABC FN42 33,-31,0,0.4180717799999911
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,25,2026112025,0,,,,0.541520723000005
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,30,2026112030,1,K1ABC FN42 33,-30,0,0.17371161500000198
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,28,2026112028,0,,,,0.5483897999999954
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,29,2026112029,0,,,,0.5867677119999968
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,34,2026112034,1,K1ABC FN42 33,-31,0,0.08163955199999862
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,32,2026112032,1,K1ABC FN42 33,-32,0,0.3281434479999916
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,36,2026112036,1,K1ABC FN42 33,-30,0,0.050926222000001076
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,33,2026112033,1,K1ABC FN42 33,-31,0,0.36497430500000405
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,31,2026112031,0,,,,0.5707861560000111
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,38,2026112038,1,K1ABC FN42 33,-30,0,0.04493714199999488
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,35,2026112035,1,K1ABC FN42 33,-30,0,0.2510725199999939
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,39,2026112039,1,K1ABC FN42 33,-30,0,0.2507804229999948
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,40,2026112040,1,K1ABC FN42 33,-30,0,0.2507228690000005
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,41,2026112041,1,K1ABC FN42 33,-31,0,0.2733833000000061
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,42,2026112042,1,K1ABC FN42 33,-30,0,0.10246173299999839
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,37,2026112037,0,,,,0.5362958559999953
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,44,2026112044,1,K1ABC FN42 33,-31,0,0.29095620599998995
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,43,2026112043,1,K1ABC FN42 33,-31,0,0.39797905000000355
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,46,2026112046,1,K1ABC FN42 33,-29,0,0.2502000140000007
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,45,2026112045,1,K1ABC FN42 33,-29,0,0.37900059500000793
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,48,2026112048,0,K1DD FR99 17,,,0.10371530199999768
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,49,2026112049,1,K1ABC FN42 33,-31,0,0.15070423199999539
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,50,2026112050,1,K1ABC FN42 33,-31,0,0.29353171300000724
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,51,2026112051,1,K1ABC FN42 33,-30,0,0.2768602099999953
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,54,2026112054,1,K1ABC FN42 33,-30,0,0.055939965999996843
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,52,2026112052,1,K1ABC FN42 33,-30,0,0.29142460900000344
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,47,2026112047,0,,,,0.5552459099999965
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,56,2026112056,1,K1ABC FN42 33,-30,0,0.07669152500000109
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,58,2026112058,1,K1ABC FN42 33,-30,0,0.075264844000003
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,53,2026112053,1,K1ABC FN42 33,-30,0,0.2604830010000114
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,60,2026112060,1,K1ABC FN42 33,-31,0,0.2747790450000025
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,55,2026112055,0,,,,0.5655306080000031
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,57,2026112057,0,,,,0.5441761609999958
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,62,2026112062,1,K1ABC FN42 33,-31,0,0.10250832299999502
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,59,2026112059,0,,,,0.5407517250000069
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,61,2026112061,1,K1ABC FN42 33,-30,0,0.29203933200000165
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,66,2026112066,1,K1ABC FN42 33,-29,0,0.07859081499999832
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,65,2026112065,1,K1ABC FN42 33,-30,0,0.2954935119999931
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,63,2026112063,0,,,,0.5715567280000045
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,64,2026112064,0,,,,0.5601209339999969
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,69,2026112069,1,K1ABC FN42 33,-30,0,0.15090512100000808
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,67,2026112067,0,,,,0.5651261239999883
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,68,2026112068,0,,,,0.5621102159999936
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,71,2026112071,1,K1ABC FN42 33,-30,0,0.25588843100000247
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,74,2026112074,1,K1ABC FN42 33,-29,0,0.1076210690000039
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,70,2026112070,1,K1ABC FN42 33,-30,0,0.695173742999998
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,72,2026112072,0,,,,0.5488959770000008
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,75,2026112075,1,K1ABC FN42 33,-30,0,0.3367284520000027
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,73,2026112073,0,,,,0.5477681909999887
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,78,2026112078,1,K1ABC FN42 33,-31,0,0.2487634179999958
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,79,2026112079,1,K1ABC FN42 33,-30,0,0.2470004840000115
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,76,2026112076,0,,,,0.536275142000008
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,77,2026112077,0,,,,0.5535500799999937
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,82,2026112082,1,K1ABC FN42 33,-31,0,0.07577533399999936
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,83,2026112083,1,K1ABC FN42 33,-29,0,0.05062926099999743
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,85,2026112085,1,K1ABC FN42 33,-31,0,0.09226187199999458
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,86,2026112086,0,,,,0.04488439499999686
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,80,2026112080,0,,,,0.5677858020000031
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,81,2026112081,0,,,,0.5725382709999991
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,89,2026112089,1,K1ABC FN42 33,-31,0,0.0653372040000022
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,90,2026112090,0,,,,0.04547751600000538
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,84,2026112084,0,,,,0.5738012670000074
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,88,2026112088,0,,,,0.4719689869999968
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,92,2026112092,1,K1ABC FN42 33,-31,0,0.2877019639999929
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,94,2026112094,1,K1ABC FN42 33,-30,0,0.04929403599999205
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,87,2026112087,1,K1ABC FN42 33,-32,0,0.7820876899999973
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,91,2026112091,0,,,,0.5390759779999996
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,93,2026112093,1,K1ABC FN42 33,-30,0,0.2687472770000028
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,97,2026112097,1,K1ABC FN42 33,-30,0,0.05848538000000758
K1ABC FN42 33,K1ABC,FN42,33,linear_drift,-30.5,0.5,0.0,98,2026112098,1,K1ABC FN42 33,-31,0,0.0601070419999985
