replicate,bDA,status,iterations,error
310,10.62573271503636,success,5,
311,9.55680350684964,success,5,
312,10.998920358051464,success,5,
313,10.299961883822883,success,5,
314,8.930262373959339,success,5,
315,10.346380350881207,success,4,
316,10.375676243266694,success,5,
317,9.725014473963132,success,5,
318,10.03367328681473,success,5,
319,10.495550752545245,success,4,
320,11.2793656552691,success,5,
321,10.160227305559255,success,4,
322,9.651064662123542,success,4,
323,10.0033999519493,success,4,
324,8.563033443136412,success,5,
325,10.152532622204827,success,5,
326,9.697265960874036,success,5,
327,10.73636575808228,success,5,
328,9.22794624974521,success,5,
329,8.911213158612163,success,5,
330,11.515426418707742,success,5,
331,10.078818696649662,success,5,
332,10.346554809318853,success,5,
333,10.218109747110919,success,5,
334,10.824148820576639,success,5,
335,9.25616283009073,success,4,
336,9.989850982520101,success,4,
337,9.370133753537635,success,5,
338,9.821507083423406,success,4,
339,10.040786610625727,success,5,
340,10.314301027601996,success,5,
341,10.46880698429468,success,4,
342,9.064358440106533,success,4,
343,10.72624699137376,success,5,
344,11.421042444291412,success,5,
345,8.191840231131824,success,5,
346,9.17463853680301,success,5,
347,10.758506195968929,success,5,
348,9.556165038628546,success,4,
349,9.845803042029447,success,5,
350,10.951393900664439,success,4,
351,9.935603305271536,success,4,
352,9.74223237372924,success,4,
353,8.972247220406327,success,5,
354,9.60400825215651,success,5,
355,8.700872475326527,success,5,
356,10.974506295636187,success,4,
357,10.697497835315248,success,5,
358,9.149847559886274,success,5,
359,10.439814371019665,success,4,
360,9.841421206010217,success,4,
361,9.527640468591619,success,4,
362,10.339104874532069,success,4,
363,9.8796200188427,success,5,
364,10.764064567005816,success,5,
365,10.209011526155086,success,4,
366,10.636189504191382,success,4,
367,9.358891790444352,success,5,
368,10.021201126693693,success,4,
369,10.109996338290484,success,4,
370,10.050094314931744,success,4,
371,10.774720496232197,success,5,
372,9.714743703699028,success,5,
373,9.540629461353651,success,4,
374,9.813701458537663,success,4,
375,9.204424325597685,success,5,
376,9.831528298365356,success,5,
377,9.97756133416496,success,4,
378,10.838664767447955,success,5,
379,10.490040392757702,success,5,
380,10.921804268901962,success,5,
381,9.127681169776533,success,5,
382,8.984169392630706,success,5,
383,10.62335478340544,success,4,
384,9.309466631052977,success,4,
385,9.489124381956685,success,4,
386,9.879798214727346,success,4,
387,8.955826750554115,success,5,
388,9.892109458128521,success,4,
389,10.821500838323514,success,4,
390,10.373543157382906,success,5,
391,10.60697447226465,success,4,
392,10.904936990835353,success,5,
393,11.284348417486553,success,5,
394,10.215629034917667,success,5,
395,10.166329540600607,success,4,
396,9.978817213733512,success,5,
397,10.094606018049195,success,5,
398,8.80417030282466,success,5,
399,9.822485376713539,success,4,
400,10.16061169333781,success,4,
401,10.57781002508329,success,5,
402,9.98010550710308,success,4,
403,10.164076836022346,success,4,
404,8.749913695037494,success,5,
405,10.77053495882709,success,5,
406,10.344763904237732,success,5,
407,9.232373617667875,success,4,
408,10.268949663706827,success,5,
409,11.805846415929071,success,5,
410,11.05416621540078,success,5,
411,10.164120811733213,success,5,
412,8.89250658961672,success,5,
413,9.793575843776336,success,4,
414,11.045898314569724,success,5,
415,8.585866076483496,success,5,
416,10.26239443097688,success,5,
417,10.981309311428655,success,5,
418,10.817458081175634,success,5,
419,9.393087890991008,success,4,
420,9.710835907810482,success,4,
421,10.374876445880354,success,4,
422,10.855634074903854,success,4,
423,9.888206072360187,success,5,
424,11.559139107040451,success,5,
425,8.78109664159311,success,4,
426,9.57461171339216,success,5,
427,11.016840440937353,success,4,
428,10.00749844817529,success,4,
429,11.29954834260102,success,5,
430,10.846345378789344,success,4,
431,10.962930649189824,success,5,
432,9.679168828988399,success,5,
433,10.45580476219362,success,5,
434,10.368795864952213,success,5,
435,9.875702610987494,success,5,
436,10.854448402686872,success,4,
