snr_db,linear_drift_hz,A_res_hz,trial_index,seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,runtime_seconds
-30.0,0.0,0.25,68,2026093068,1,K1ABC FN42 33,-30,0,10.140200,0.09830466499988688
-30.0,0.0,0.25,65,2026093065,1,K1ABC FN42 33,-30,0,10.140200,0.347047565000139
-30.0,0.0,0.25,71,2026093071,1,K1ABC FN42 33,-29,0,10.140200,0.16282073799993668
-30.0,0.0,0.25,73,2026093073,1,K1ABC FN42 33,-31,0,10.140200,0.0524627220002003
-30.0,0.0,0.25,70,2026093070,1,K1ABC FN42 33,-30,0,10.140200,0.25745989799997915
-30.0,0.0,0.25,66,2026093066,0,,,,,0.5185695909995047
-30.0,0.0,0.25,74,2026093074,1,K1ABC FN42 33,-29,0,10.140200,0.25028051499975845
-30.0,0.0,0.25,77,2026093077,1,K1ABC FN42 33,-31,0,10.140200,0.05895969499943021
-30.0,0.0,0.25,75,2026093075,1,K1ABC FN42 33,-29,0,10.140200,0.36944816899995203
-30.0,0.0,0.25,72,2026093072,0,,,,,0.5268606940007885
-30.0,0.0,0.25,76,2026093076,1,K1ABC FN42 33,-30,0,10.140200,0.3784057090006172
-30.0,0.0,0.25,81,2026093081,1,K1ABC FN42 33,-30,0,10.140200,0.04847547100052907
-30.0,0.0,0.25,80,2026093080,1,K1ABC FN42 33,-30,0,10.140200,0.33942151900009776
-30.0,0.0,0.25,78,2026093078,0,,,,,0.5254074820004462
-30.0,0.0,0.25,84,2026093084,1,K1ABC FN42 33,-30,0,10.140200,0.07367781999982981
-30.0,0.0,0.25,79,2026093079,0,,,,,0.530173336000189
-30.0,0.0,0.25,85,2026093085,1,K1ABC FN42 33,-31,0,10.140200,0.059119843000189576
-30.0,0.0,0.25,86,2026093086,1,K1ABC FN42 33,-30,0,10.140200,0.06618492899997364
-30.0,0.0,0.25,83,2026093083,1,K1ABC FN42 33,-31,0,10.140200,0.2523281149997274
-30.0,0.0,0.25,82,2026093082,0,,,,,0.5190829009998197
-30.0,0.0,0.25,87,2026093087,1,K1ABC FN42 33,-30,0,10.140200,0.26041456800066953
-30.0,0.0,0.25,88,2026093088,1,K1ABC FN42 33,-30,0,10.140200,0.24162531699948886
-30.0,0.0,0.25,90,2026093090,1,K1ABC FN42 33,-29,0,10.140200,0.24688696900011564
-30.0,0.0,0.25,89,2026093089,0,,,,,0.4369995699998981
-30.0,0.0,0.25,91,2026093091,1,K1ABC FN42 33,-30,0,10.140200,0.27570405099959316
-30.0,0.0,0.25,93,2026093093,1,K1ABC FN42 33,-30,0,10.140200,0.2532331040001736
-30.0,0.0,0.25,92,2026093092,0,,,,,0.5382965050002895
-30.0,0.0,0.25,95,2026093095,1,K1ABC FN42 33,-30,0,10.140200,0.2852129500006413
-30.0,0.0,0.25,94,2026093094,1,K1ABC FN42 33,-31,0,10.140200,0.389903964000041
-30.0,0.0,0.25,97,2026093097,1,K1ABC FN42 33,-31,0,10.140200,0.06729347599957691
-30.0,0.0,0.25,96,2026093096,1,K1ABC FN42 33,-30,0,10.140200,0.33807938399968407
-30.0,0.0,0.25,100,2026093100,0,QZ4DOP BN91 33,,,,0.07146026600003097
-30.0,0.0,0.25,99,2026093099,0,,,,,0.08254364799995528
-30.0,0.0,0.25,101,2026093101,1,K1ABC FN42 33,-30,0,10.140200,0.05838185100037663
-30.0,0.0,0.25,98,2026093098,1,K1ABC FN42 33,-31,0,10.140200,0.2387685470002907
-30.0,0.0,0.25,102,2026093102,1,K1ABC FN42 33,-29,0,10.140200,0.24259045999951923
-30.0,0.0,0.25,103,2026093103,1,K1ABC FN42 33,-30,0,10.140200,0.2722497539998585
-30.0,0.0,0.25,107,2026093107,1,K1ABC FN42 33,-29,0,10.140200,0.043997469999339955
-30.0,0.0,0.25,108,2026093108,1,K1ABC FN42 33,-30,0,10.140200,0.05877044699991529
-30.0,0.0,0.25,105,2026093105,1,K1ABC FN42 33,-30,0,10.140200,0.2863955039993016
-30.0,0.0,0.25,106,2026093106,1,K1ABC FN42 33,-30,0,10.140200,0.26414422600009857
-30.0,0.0,0.25,104,2026093104,0,,,,,0.517969966000237
-30.0,0.0,0.25,109,2026093109,1,K1ABC FN42 33,-30,0,10.140200,0.2666560949992345
-30.0,0.0,0.25,112,2026093112,1,K1ABC FN42 33,-30,0,10.140200,0.31298848900041776
-30.0,0.0,0.25,111,2026093111,1,K1ABC FN42 33,-30,0,10.140200,0.4346558780007399
-30.0,0.0,0.25,113,2026093113,1,K1ABC FN42 33,-30,0,10.140200,0.29280939799991756
-30.0,0.0,0.25,110,2026093110,0,,,,,0.5881866949994219
-30.0,0.0,0.25,115,2026093115,1,K1ABC FN42 33,-29,0,10.140200,0.06982076700023754
-30.0,0.0,0.25,114,2026093114,1,K1ABC FN42 33,-29,0,10.140200,0.31802472099934675
-30.0,0.0,0.25,117,2026093117,1,K1ABC FN42 33,-29,0,10.140200,0.2024592109992227
-30.0,0.0,0.25,116,2026093116,1,K1ABC FN42 33,-29,0,10.140200,0.25751862800007075
-30.0,0.0,0.25,118,2026093118,1,K1ABC FN42 33,-29,0,10.140200,0.23626018200047838
-30.0,0.0,0.25,120,2026093120,1,K1ABC FN42 33,-30,0,10.140200,0.06105619600020873
-30.0,0.0,0.25,123,2026093123,1,K1ABC FN42 33,-30,0,10.140200,0.06216342200059444
-30.0,0.0,0.25,119,2026093119,1,K1ABC FN42 33,-30,0,10.140200,0.24224657499962632
-30.0,0.0,0.25,125,2026093125,1,K1ABC FN42 33,-30,0,10.140200,0.04800010100007057
-30.0,0.0,0.25,121,2026093121,1,K1ABC FN42 33,-30,0,10.140200,0.2926069319992166
-30.0,0.0,0.25,126,2026093126,1,K1ABC FN42 33,-30,0,10.140200,0.0463029850006933
-30.0,0.0,0.25,128,2026093128,1,K1ABC FN42 33,-28,0,10.140200,0.05159472600007575
-30.0,0.0,0.25,124,2026093124,1,K1ABC FN42 33,-30,0,10.140200,0.3425707100004729
-30.0,0.0,0.25,127,2026093127,1,K1ABC FN42 33,-30,0,10.140200,0.24025480699947366
-30.0,0.0,0.25,122,2026093122,0,,,,,0.5425537199998871
-30.0,0.0,0.25,130,2026093130,1,K1ABC FN42 33,-30,0,10.140200,0.3420450780004103
-30.0,0.0,0.25,131,2026093131,1,K1ABC FN42 33,-31,0,10.140200,0.2858628160001899
-30.0,0.0,0.25,132,2026093132,1,K1ABC FN42 33,-30,0,10.140200,0.23922012799994263
-30.0,0.0,0.25,134,2026093134,1,K1ABC FN42 33,-31,0,10.140200,0.06205837700053962
-30.0,0.0,0.25,129,2026093129,0,,,,,0.5276509220002481
-30.0,0.0,0.25,136,2026093136,1,K1ABC FN42 33,-30,0,10.140200,0.07571743900007277
-30.0,0.0,0.25,137,2026093137,1,K1ABC FN42 33,-30,0,10.140200,0.10340199200072675
-30.0,0.0,0.25,138,2026093138,1,K1ABC FN42 33,-30,0,10.140200,0.061229225999341
-30.0,0.0,0.25,133,2026093133,1,K1ABC FN42 33,-30,0,10.140200,0.23968604499987123
-30.0,0.0,0.25,139,2026093139,1,K1ABC FN42 33,-30,0,10.140200,0.04472784799963847
-30.0,0.0,0.25,135,2026093135,1,K1ABC FN42 33,-30,0,10.140200,0.24450084499949298
-30.0,0.0,0.25,140,2026093140,1,K1ABC FN42 33,-29,0,10.140200,0.06447335400025622
-30.0,0.0,0.25,142,2026093142,1,K1ABC FN42 33,-30,0,10.140200,0.06010750200039183
-30.0,0.0,0.25,141,2026093141,1,K1ABC FN42 33,-31,0,10.140200,0.23505856600058905
-30.0,0.0,0.25,144,2026093144,1,K1ABC FN42 33,-29,0,10.140200,0.24559709499953897
-30.0,0.0,0.25,146,2026093146,1,K1ABC FN42 33,-29,0,10.140200,0.2423554779998085
-30.0,0.0,0.25,145,2026093145,0,,,,,0.4440116539999508
-30.0,0.0,0.25,148,2026093148,1,K1ABC FN42 33,-29,0,10.140200,0.04556468299961125
-30.0,0.0,0.25,147,2026093147,1,K1ABC FN42 33,-30,0,10.140200,0.23712609900030657
-30.0,0.0,0.25,143,2026093143,0,,,,,0.5289051939998899
-30.0,0.0,0.25,149,2026093149,1,K1ABC FN42 33,-30,0,10.140200,0.24052608999954828
-30.0,0.0,0.25,152,2026093152,1,K1ABC FN42 33,-29,0,10.140200,0.2519948219996877
-30.0,0.0,0.25,151,2026093151,1,K1ABC FN42 33,-31,0,10.140200,0.3546844649999912
-30.0,0.0,0.25,155,2026093155,1,K1ABC FN42 33,-30,0,10.140200,0.05407783499958896
-30.0,0.0,0.25,153,2026093153,1,K1ABC FN42 33,-29,0,10.140200,0.2538295320000543
-30.0,0.0,0.25,150,2026093150,0,,,,,0.5159029650003504
-30.0,0.0,0.25,157,2026093157,1,K1ABC FN42 33,-31,0,10.140200,0.0465517530001307
-30.0,0.0,0.25,158,2026093158,1,K1ABC FN42 33,-30,0,10.140200,0.10980947200005176
-30.0,0.0,0.25,156,2026093156,1,K1ABC FN42 33,-29,0,10.140200,0.24126175699984742
-30.0,0.0,0.25,160,2026093160,1,K1ABC FN42 33,-30,0,10.140200,0.047920272000737896
-30.0,0.0,0.25,154,2026093154,0,,,,,0.5108869129999221
-30.0,0.0,0.25,162,2026093162,1,K1ABC FN42 33,-30,0,10.140200,0.13058268599979783
-30.0,0.0,0.25,159,2026093159,1,K1ABC FN42 33,-30,0,10.140200,0.3555457590000515
-30.0,0.0,0.25,165,2026093165,1,K1ABC FN42 33,-30,0,10.140200,0.05578341399996134
-30.0,0.0,0.25,161,2026093161,1,K1ABC FN42 33,-30,0,10.140200,0.3470456770000965
-30.0,0.0,0.25,164,2026093164,1,K1ABC FN42 33,-30,0,10.140200,0.2588162709998869
-30.0,0.0,0.25,166,2026093166,1,K1ABC FN42 33,-29,0,10.140200,0.1262135720007791
-30.0,0.0,0.25,169,2026093169,1,K1ABC FN42 33,-29,0,10.140200,0.07166466600028798
-30.0,0.0,0.25,167,2026093167,1,K1ABC FN42 33,-30,0,10.140200,0.2515143689997785
-30.0,0.0,0.25,171,2026093171,1,K1ABC FN42 33,-29,0,10.140200,0.05359111000052508
-30.0,0.0,0.25,163,2026093163,0,,,,,0.5324406099998669
-30.0,0.0,0.25,168,2026093168,1,K1ABC FN42 33,-31,0,10.140200,0.2926611530001537
-30.0,0.0,0.25,170,2026093170,1,K1ABC FN42 33,-29,0,10.140200,0.23942134700064344
-30.0,0.0,0.25,173,2026093173,1,K1ABC FN42 33,-29,0,10.140200,0.04636811999989732
-30.0,0.0,0.25,174,2026093174,1,K1ABC FN42 33,-30,0,10.140200,0.04680150500007585
-30.0,0.0,0.25,176,2026093176,1,K1ABC FN42 33,-30,0,10.140200,0.0658182859997396
-30.0,0.0,0.25,175,2026093175,1,K1ABC FN42 33,-30,0,10.140200,0.09355166699970141
-30.0,0.0,0.25,179,2026093179,1,K1ABC FN42 33,-30,0,10.140200,0.07982165100020211
-30.0,0.0,0.25,177,2026093177,1,K1ABC FN42 33,-29,0,10.140200,0.23801097100022162
-30.0,0.0,0.25,178,2026093178,1,K1ABC FN42 33,-30,0,10.140200,0.2435883729995112
-30.0,0.0,0.25,180,2026093180,1,K1ABC FN42 33,-29,0,10.140200,0.17947788699984812
-30.0,0.0,0.25,183,2026093183,1,K1ABC FN42 33,-30,0,10.140200,0.05781892000049993
-30.0,0.0,0.25,172,2026093172,0,,,,,0.49628763000055187
-30.0,0.0,0.25,184,2026093184,1,K1ABC FN42 33,-29,0,10.140200,0.047602207999261736
-30.0,0.0,0.25,185,2026093185,1,K1ABC FN42 33,-30,0,10.140200,0.06472004100032791
-30.0,0.0,0.25,181,2026093181,1,K1ABC FN42 33,-30,0,10.140200,0.240809390999857
-30.0,0.0,0.25,182,2026093182,1,K1ABC FN42 33,-29,0,10.140200,0.22549681899999996
-30.0,0.0,0.25,187,2026093187,1,K1ABC FN42 33,-30,0,10.140200,0.05201557599957596
-30.0,0.0,0.25,188,2026093188,1,K1ABC FN42 33,-30,0,10.140200,0.046268756999779725
-30.0,0.0,0.25,191,2026093191,1,K1ABC FN42 33,-29,0,10.140200,0.047467937999499554
-30.0,0.0,0.25,189,2026093189,1,K1ABC FN42 33,-30,0,10.140200,0.05909428500035574
-30.0,0.0,0.25,186,2026093186,1,K1ABC FN42 33,-29,0,10.140200,0.3572867610000685
-30.0,0.0,0.25,193,2026093193,1,K1ABC FN42 33,-30,0,10.140200,0.23010402399995655
-30.0,0.0,0.25,192,2026093192,1,K1ABC FN42 33,-30,0,10.140200,0.24055618500005949
-30.0,0.0,0.25,194,2026093194,1,K1ABC FN42 33,-31,0,10.140200,0.05554702100016584
-30.0,0.0,0.25,195,2026093195,1,K1ABC FN42 33,-29,0,10.140200,0.049543249000635114
-30.0,0.0,0.25,196,2026093196,1,K1ABC FN42 33,-30,0,10.140200,0.04576481700041768
-30.0,0.0,0.25,199,2026093199,1,K1ABC FN42 33,-30,0,10.140200,0.05832570799975656
-30.0,0.0,0.25,190,2026093190,0,,,,,0.5163006460006727
-30.0,0.0,0.25,197,2026093197,1,K1ABC FN42 33,-30,0,10.140200,0.2306803999999829
-30.0,0.0,0.25,198,2026093198,1,K1ABC FN42 33,-30,0,10.140200,0.24309343400000216
-30.0,0.0,0.5,0,2026093000,0,,,,,0.5678494520007007
-30.0,0.0,0.5,4,2026093004,1,K1ABC FN42 33,-29,0,10.140200,0.05090905699944415
-30.0,0.0,0.5,1,2026093001,0,,,,,0.5332885779998833
-30.0,0.0,0.5,2,2026093002,0,,,,,0.5373591530005797
-30.0,0.0,0.5,5,2026093005,1,K1ABC FN42 33,-29,0,10.140200,0.09242413700030738
-30.0,0.0,0.5,3,2026093003,0,,,,,0.5691741170003297
-30.0,0.0,0.5,8,2026093008,1,K1ABC FN42 33,-30,0,10.140200,0.0955813919999855
-30.0,0.0,0.5,10,2026093010,1,K1ABC FN42 33,-29,0,10.140200,0.23527070000000094
-30.0,0.0,0.5,6,2026093006,0,,,,,0.5212592330008192
-30.0,0.0,0.5,7,2026093007,0,,,,,0.5159212349999507
-30.0,0.0,0.5,9,2026093009,0,,,,,0.5019078289997196
-30.0,0.0,0.5,11,2026093011,0,,,,,0.4156067100002474
-30.0,0.0,0.5,12,2026093012,0,,,,,0.5344357129997661
-30.0,0.0,0.5,13,2026093013,0,,,,,0.531120331999773
-30.0,0.0,0.5,14,2026093014,0,,,,,0.5304053139998359
-30.0,0.0,0.5,17,2026093017,1,K1ABC FN42 33,-30,0,10.140200,0.05187758500051132
-30.0,0.0,0.5,16,2026093016,1,K1ABC FN42 33,-30,0,10.140200,0.26674979500057816
-30.0,0.0,0.5,15,2026093015,0,,,,,0.5222630389998812
-30.0,0.0,0.5,19,2026093019,1,K1ABC FN42 33,-30,0,10.140200,0.26635962599993945
-30.0,0.0,0.5,18,2026093018,0,,,,,0.5135229420002361
-30.0,0.0,0.5,23,2026093023,1,K1ABC FN42 33,-30,0,10.140200,0.06149533200004953
-30.0,0.0,0.5,20,2026093020,0,,,,,0.5187924720003139
-30.0,0.0,0.5,21,2026093021,0,,,,,0.5382874629995058
-30.0,0.0,0.5,22,2026093022,0,,,,,0.5181560109995189
-30.0,0.0,0.5,24,2026093024,0,,,,,0.5388706920002733
-30.0,0.0,0.5,26,2026093026,0,,,,,0.4308696090001831
-30.0,0.0,0.5,25,2026093025,0,,,,,0.5145892959999401
-30.0,0.0,0.5,29,2026093029,1,K1ABC FN42 33,-30,0,10.140200,0.08592216899978666
-30.0,0.0,0.5,27,2026093027,0,,,,,0.52987121499973
-30.0,0.0,0.5,28,2026093028,0,,,,,0.5109981410005275
-30.0,0.0,0.5,30,2026093030,0,,,,,0.5364313000000038
-30.0,0.0,0.5,31,2026093031,0,,,,,0.5115273259998503
-30.0,0.0,0.5,32,2026093032,0,,,,,0.5374546819994066
-30.0,0.0,0.5,33,2026093033,0,,,,,0.5310142300004372
-30.0,0.0,0.5,34,2026093034,0,,,,,0.5341139819993259
-30.0,0.0,0.5,35,2026093035,0,,,,,0.5366687869991438
-30.0,0.0,0.5,38,2026093038,1,K1ABC FN42 33,-28,0,10.140200,0.04974130399932619
-30.0,0.0,0.5,36,2026093036,0,,,,,0.5253322250000565
-30.0,0.0,0.5,39,2026093039,1,K1ABC FN42 33,-31,0,10.140200,0.29712625600041065
-30.0,0.0,0.5,37,2026093037,0,,,,,0.5152358650002498
-30.0,0.0,0.5,43,2026093043,1,K1ABC FN42 33,-30,0,10.140200,0.04410872599964932
-30.0,0.0,0.5,40,2026093040,0,,,,,0.5204490289997921
-30.0,0.0,0.5,41,2026093041,0,,,,,0.5504278600001271
-30.0,0.0,0.5,42,2026093042,0,,,,,0.5309959650003293
-30.0,0.0,0.5,46,2026093046,1,K1ABC FN42 33,-30,0,10.140200,0.23020397599975695
-30.0,0.0,0.5,44,2026093044,0,,,,,0.5165629379998791
-30.0,0.0,0.5,49,2026093049,1,K1ABC FN42 33,-29,0,10.140200,0.056106701000317116
-30.0,0.0,0.5,45,2026093045,0,,,,,0.5255391950004196
-30.0,0.0,0.5,47,2026093047,0,,,,,0.5321264060003159
-30.0,0.0,0.5,48,2026093048,0,,,,,0.5962629030000244
-30.0,0.0,0.5,53,2026093053,1,K1ABC FN42 33,-29,0,10.140200,0.10463895100019727
-30.0,0.0,0.5,50,2026093050,0,,,,,0.6309511110002859
-30.0,0.0,0.5,51,2026093051,0,,,,,0.6518513840001106
-30.0,0.0,0.5,55,2026093055,1,K1ABC FN42 33,-30,0,10.140200,0.30477447399971425
-30.0,0.0,0.5,52,2026093052,0,,,,,0.6310040099997423
-30.0,0.0,0.5,54,2026093054,0,,,,,0.5555921509994732
-30.0,0.0,0.5,56,2026093056,0,,,,,0.5488656199995603
-30.0,0.0,0.5,57,2026093057,0,,,,,0.5220125200003167
-30.0,0.0,0.5,61,2026093061,1,K1ABC FN42 33,-29,0,10.140200,0.044297980000010284
-30.0,0.0,0.5,58,2026093058,0,,,,,0.499398580000161
-30.0,0.0,0.5,59,2026093059,0,,,,,0.4199531800004479
-30.0,0.0,0.5,62,2026093062,1,K1ABC FN42 33,-30,0,10.140200,0.0903878609997264
-30.0,0.0,0.5,64,2026093064,1,K1ABC FN42 33,-30,0,10.140200,0.0539768839998942
-30.0,0.0,0.5,60,2026093060,0,,,,,0.5070711220005251
-30.0,0.0,0.5,63,2026093063,0,,,,,0.5207620529999986
-30.0,0.0,0.5,65,2026093065,0,,,,,0.5047405989998879
-30.0,0.0,0.5,66,2026093066,0,,,,,0.5036707930003104
-30.0,0.0,0.5,69,2026093069,1,K1ABC FN42 33,-31,0,10.140200,0.06988464100049896
-30.0,0.0,0.5,67,2026093067,0,,,,,0.5056367160004811
-30.0,0.0,0.5,68,2026093068,0,,,,,0.5085737019999215
-30.0,0.0,0.5,73,2026093073,1,K1ABC FN42 33,-31,0,10.140200,0.04728605200034508
-30.0,0.0,0.5,70,2026093070,0,,,,,0.5143133819992727
-30.0,0.0,0.5,74,2026093074,1,K1ABC FN42 33,-29,0,10.140200,0.06540137200045137
-30.0,0.0,0.5,71,2026093071,0,,,,,0.524749709000389
-30.0,0.0,0.5,76,2026093076,1,K1ABC FN42 33,-29,0,10.140200,0.06636277299912763
-30.0,0.0,0.5,77,2026093077,1,K1ABC FN42 33,-30,0,10.140200,0.053252841000357876
-30.0,0.0,0.5,72,2026093072,0,,,,,0.530408685999646
-30.0,0.0,0.5,75,2026093075,1,K1ABC FN42 33,-29,0,10.140200,0.2507684929996685
-30.0,0.0,0.5,81,2026093081,1,K1ABC FN42 33,-30,0,10.140200,0.10645657400073105
-30.0,0.0,0.5,78,2026093078,0,,,,,0.5386646130000372
-30.0,0.0,0.5,79,2026093079,0,,,,,0.5565370069998608
-30.0,0.0,0.5,80,2026093080,0,,,,,0.5290967629998704
-30.0,0.0,0.5,85,2026093085,1,K1ABC FN42 33,-30,0,10.140200,0.09678052400067827
-30.0,0.0,0.5,86,2026093086,1,K1ABC FN42 33,-30,0,10.140200,0.05539457600025344
-30.0,0.0,0.5,82,2026093082,0,,,,,0.5378437529998337
-30.0,0.0,0.5,83,2026093083,0,,,,,0.567497887999707
-30.0,0.0,0.5,84,2026093084,0,,,,,0.5406895810001515
-30.0,0.0,0.5,89,2026093089,1,K1ABC FN42 33,-30,0,10.140200,0.04721617299946956
-30.0,0.0,0.5,90,2026093090,1,K1ABC FN42 33,-30,0,10.140200,0.19493744100054755
-30.0,0.0,0.5,88,2026093088,0,,,,,0.5128137440005958
-30.0,0.0,0.5,87,2026093087,0,,,,,0.5313239309998607
-30.0,0.0,0.5,91,2026093091,0,,,,,0.5255838570001288
-30.0,0.0,0.5,93,2026093093,0,,,,,0.527983459999632
-30.0,0.0,0.5,92,2026093092,0,,,,,0.5401122499997655
-30.0,0.0,0.5,94,2026093094,0,,,,,0.532833940999808
-30.0,0.0,0.5,97,2026093097,1,K1ABC FN42 33,-30,0,10.140200,0.05512728299981973
-30.0,0.0,0.5,96,2026093096,1,K1ABC FN42 33,-29,0,10.140200,0.18552294800065283
-30.0,0.0,0.5,95,2026093095,0,,,,,0.5459284089993162
-30.0,0.0,0.5,101,2026093101,1,K1ABC FN42 33,-30,0,10.140200,0.0724744439994538
-30.0,0.0,0.5,98,2026093098,0,,,,,0.5750801919994046
-30.0,0.0,0.5,99,2026093099,0,,,,,0.5512226090004333
-30.0,0.0,0.5,100,2026093100,0,,,,,0.5362805699996898
-30.0,0.0,0.5,105,2026093105,1,K1ABC FN42 33,-29,0,10.140200,0.04502811699967424
-30.0,0.0,0.5,102,2026093102,0,,,,,0.5327038779996656
-30.0,0.0,0.5,103,2026093103,0,,,,,0.5394904099994164
-30.0,0.0,0.5,104,2026093104,0,,,,,0.5354746740003975
-30.0,0.0,0.5,106,2026093106,0,,,,,0.5227663530004065
-30.0,0.0,0.5,110,2026093110,1,K1ABC FN42 33,-30,0,10.140200,0.07708414900025673
-30.0,0.0,0.5,107,2026093107,0,,,,,0.5327547569995659
-30.0,0.0,0.5,112,2026093112,1,K1ABC FN42 33,-30,0,10.140200,0.04718818699984695
-30.0,0.0,0.5,108,2026093108,0,,,,,0.504320025999732
-30.0,0.0,0.5,109,2026093109,0,,,,,0.5174266800004261
-30.0,0.0,0.5,111,2026093111,0,,,,,0.43247546699967643
-30.0,0.0,0.5,116,2026093116,1,K1ABC FN42 33,-30,0,10.140200,0.2793342320001102
-30.0,0.0,0.5,113,2026093113,0,,,,,0.5383188509995307
-30.0,0.0,0.5,114,2026093114,0,,,,,0.5228080850001788
-30.0,0.0,0.5,115,2026093115,0,,,,,0.5210664140004155
-30.0,0.0,0.5,119,2026093119,1,K1ABC FN42 33,-29,0,10.140200,0.0499843769994186
-30.0,0.0,0.5,117,2026093117,0,,,,,0.5205070330002854
-30.0,0.0,0.5,118,2026093118,0,,,,,0.5186171069999546
-30.0,0.0,0.5,120,2026093120,0,,,,,0.5348904889997357
-30.0,0.0,0.5,121,2026093121,0,,,,,0.5192319679999855
-30.0,0.0,0.5,125,2026093125,1,K1ABC FN42 33,-30,0,10.140200,0.05317870899943955
-30.0,0.0,0.5,123,2026093123,0,,,,,0.4342920939998294
-30.0,0.0,0.5,122,2026093122,0,,,,,0.47889410500010854
-30.0,0.0,0.5,127,2026093127,1,K1ABC FN42 33,-30,0,10.140200,0.04594880199965701
-30.0,0.0,0.5,128,2026093128,0,,,,,0.05051089199969283
-30.0,0.0,0.5,126,2026093126,0,,,,,0.43291277199932665
-30.0,0.0,0.5,124,2026093124,0,,,,,0.5140836910004509
-30.0,0.0,0.5,131,2026093131,1,K1ABC FN42 33,-30,0,10.140200,0.0738782660000652
-30.0,0.0,0.5,133,2026093133,1,K1ABC FN42 33,-29,0,10.140200,0.16418446300031064
-30.0,0.0,0.5,132,2026093132,1,K1ABC FN42 33,-29,0,10.140200,0.24571902200023032
-30.0,0.0,0.5,134,2026093134,1,K1ABC FN42 33,-32,0,10.140200,0.06179388299915445
-30.0,0.0,0.5,129,2026093129,0,,,,,0.5133337039997059
-30.0,0.0,0.5,130,2026093130,0,,,,,0.5147326750002321
-30.0,0.0,0.5,137,2026093137,1,K1ABC FN42 33,-31,0,10.140200,0.08260202899964497
-30.0,0.0,0.5,139,2026093139,0,K1AIE CN31 33,,,,0.06577141500019934
-30.0,0.0,0.5,135,2026093135,0,,,,,0.4965816359999735
-30.0,0.0,0.5,136,2026093136,0,,,,,0.5239567739999984
-30.0,0.0,0.5,142,2026093142,1,K1ABC FN42 33,-30,0,10.140200,0.06155260699961218
-30.0,0.0,0.5,138,2026093138,0,,,,,0.5040687840000828
-30.0,0.0,0.5,140,2026093140,0,,,,,0.5295425100002831
-30.0,0.0,0.5,141,2026093141,1,K1ABC FN42 33,-31,0,10.140200,0.3699041380004928
-30.0,0.0,0.5,145,2026093145,1,K1ABC FN42 33,-29,0,10.140200,0.12788007000017387
-30.0,0.0,0.5,147,2026093147,1,K1ABC FN42 33,-30,0,10.140200,0.10943965000024036
-30.0,0.0,0.5,148,2026093148,1,K1ABC FN42 33,-30,0,10.140200,0.05001822600024752
-30.0,0.0,0.5,143,2026093143,0,,,,,0.5168757980000009
-30.0,0.0,0.5,149,2026093149,1,K1ABC FN42 33,-29,0,10.140200,0.050476703000640555
-30.0,0.0,0.5,144,2026093144,0,,,,,0.5203700270003537
-30.0,0.0,0.5,151,2026093151,1,K1ABC FN42 33,-30,0,10.140200,0.049968389999776264
-30.0,0.0,0.5,146,2026093146,0,,,,,0.5218070330001865
-30.0,0.0,0.5,150,2026093150,0,,,,,0.5178767639999933
-30.0,0.0,0.5,152,2026093152,0,,,,,0.5166427559997828
-30.0,0.0,0.5,153,2026093153,0,,,,,0.5321912829995199
-30.0,0.0,0.5,155,2026093155,1,K1ABC FN42 33,-29,0,10.140200,0.07864335999965988
-30.0,0.0,0.5,157,2026093157,1,K1ABC FN42 33,-30,0,10.140200,0.050683464000030654
-30.0,0.0,0.5,154,2026093154,0,,,,,0.5211500589994102
-30.0,0.0,0.5,156,2026093156,0,,,,,0.5172775890005141
-30.0,0.0,0.5,158,2026093158,0,,,,,0.5262612290007382
-30.0,0.0,0.5,159,2026093159,0,,,,,0.5214416090002487
-30.0,0.0,0.5,160,2026093160,0,,,,,0.5065075849997811
-30.0,0.0,0.5,163,2026093163,1,K1ABC FN42 33,-29,0,10.140200,0.23790489099974366
-30.0,0.0,0.5,165,2026093165,1,K1ABC FN42 33,-29,0,10.140200,0.046903225999813
-30.0,0.0,0.5,161,2026093161,0,,,,,0.5267722070002492
-30.0,0.0,0.5,162,2026093162,0,,,,,0.531872344000476
-30.0,0.0,0.5,164,2026093164,0,,,,,0.5344539199995779
-30.0,0.0,0.5,168,2026093168,1,K1ABC FN42 33,-31,0,10.140200,0.23788068000067142
-30.0,0.0,0.5,166,2026093166,0,,,,,0.5203689899999517
-30.0,0.0,0.5,171,2026093171,1,K1ABC FN42 33,-30,0,10.140200,0.054429024000455684
-30.0,0.0,0.5,167,2026093167,0,,,,,0.5233673049997378
-30.0,0.0,0.5,173,2026093173,1,K1ABC FN42 33,-29,0,10.140200,0.048625276000166195
-30.0,0.0,0.5,174,2026093174,1,K1ABC FN42 33,-30,0,10.140200,0.06105467499946826
-30.0,0.0,0.5,175,2026093175,1,K1ABC FN42 33,-30,0,10.140200,0.0443437490002907
-30.0,0.0,0.5,176,2026093176,0,,,,,0.04431217599994852
-30.0,0.0,0.5,169,2026093169,0,,,,,0.5300576379995618
-30.0,0.0,0.5,170,2026093170,0,,,,,0.5108566750004684
-30.0,0.0,0.5,179,2026093179,1,K1ABC FN42 33,-30,0,10.140200,0.04851072000019485
-30.0,0.0,0.5,172,2026093172,0,,,,,0.510026554000433
-30.0,0.0,0.5,181,2026093181,1,K1ABC FN42 33,-30,0,10.140200,0.2601873149997118
