replicate,mean_brier_amp_minus_phase
1224,0.006294231741914795
1225,0.005314696331537935
1226,0.004993317868986359
1227,0.00357462510230072
1228,0.00385087480126565
1229,0.00572076709234155
1230,0.006898082783113051
1231,0.005952671984007194
1232,0.006868849181379647
1233,0.005616513656958565
1234,0.00580785950953508
1235,0.006303045674295272
1236,0.005507541858617435
1237,0.005394236831430923
1238,0.00741060104157669
1239,0.006280362373622547
1240,0.005826997752991687
1241,0.007120008377580983
1242,0.004666089259563468
1243,0.004043248719108244
1244,0.005560428748877138
1245,0.0044533986228028725
1246,0.005874112781649543
1247,0.00675893847725406
1248,0.006926525594844352
1249,0.004782633407531055
1250,0.005872852034699381
1251,0.004015580480260474
1252,0.005967687633410686
1253,0.006638066553857681
1254,0.005011556653538945
1255,0.006455992069957711
1256,0.007149218342229769
1257,0.005139192846646695
1258,0.006617498169395906
1259,0.007505641152010845
1260,0.00599818817813307
1261,0.0044398803893488025
1262,0.0073435044395089005
1263,0.0059559063720992615
1264,0.005753320464901177
1265,0.007621173161259946
1266,0.003333258442718624
1267,0.007223489528285441
1268,0.006853053534801113
1269,0.005375899109185544
1270,0.007197924080423678
1271,0.007421699678473077
1272,0.005309104889908604
1273,0.004994932733197974
1274,0.005237572326372836
1275,0.004714076812092785
1276,0.0059013583248610025
1277,0.007138176836542295
1278,0.0029473276932458696
1279,0.004886673876316542
1280,0.004325140908037709
1281,0.005728464463667365
1282,0.0074651743368480215
1283,0.006231701735953495
1284,0.0056975109599702485
1285,0.005652104576111418
1286,0.006037875019961956
1287,0.005744769706115789
1288,0.006084433685625704
1289,0.004225669307300341
1290,0.007583031694528792
1291,0.005238740007493607
1292,0.006102870905693944
1293,0.004413786218530471
1294,0.008154151066971024
1295,0.0051764021246690104
1296,0.00860607935168833
1297,0.004375677313510917
1298,0.005495801820354511
1299,0.006825779500047092
1300,0.006077697782520373
1301,0.003430259663305067
1302,0.006613848008096523
1303,0.0056885334284903985
1304,0.005038372652868316
1305,0.008739003963324155
1306,0.004476432427066614
1307,0.0065696338858484155
1308,0.005388986758906803
1309,0.005673014680161866
1310,0.006249447206218735
1311,0.005742184597956213
1312,0.005609564176954509
1313,0.004757725188825606
1314,0.004614434352064975
1315,0.005486101226851965
1316,0.006467037038878799
1317,0.007686970064403763
1318,0.0051835821727659204
1319,0.0044223881707688125
1320,0.002122605319298696
1321,0.004199352576245331
1322,0.00534598439169307
1323,0.007338905228010203
1324,0.005478677363445244
1325,0.005751586289142173
1326,0.0059764748005419355
1327,0.003928609917523699
1328,0.003533423644418644
1329,0.0052766362078787
1330,0.00485159786750806
1331,0.005693974622388653
1332,0.005258023363748935
1333,0.009098193075409836
1334,0.005598556823516861
1335,0.004750533632664775
1336,0.0060491805582089725
1337,0.006622050723712733
1338,0.007721427703808265
1339,0.008346553306815094
1340,0.005009306925068622
1341,0.0036567055021365772
1342,0.0042803523974778365
1343,0.007742501273120141
1344,0.006719410635421637
1345,0.007120734487033457
1346,0.004802212694929548
1347,0.00504451894820786
1348,0.00494252919722903
1349,0.006581896106732669
1350,0.0062866125801701
1351,0.006101567408992238
1352,0.0065351567113636055
1353,0.004779738440508694
1354,0.00631196257174723
1355,0.004662121669921521
1356,0.005678432368408545
1357,0.00480564816331852
1358,0.003911212522784915
1359,0.005968634561651058
1360,0.005179809333125469
1361,0.006471596191773351
1362,0.007303534171988776
1363,0.00736654138124378
1364,0.006222485781747464
1365,0.007016746769651213
1366,0.00673356530761954
1367,0.008137676389262017
1368,0.007445747634895359
1369,0.004503518478973386
1370,0.00710574037217144
1371,0.007323922788950765
1372,0.0074058782620582825
1373,0.004640223272578257
1374,0.007922428222323703
1375,0.003843216813464598
1376,0.006857103331453372
1377,0.007091432330242872
1378,0.005715388647677112
1379,0.004645304227017573
1380,0.007076508227506579
1381,0.004738677864539156
1382,0.005767602751577005
1383,0.0050156233788122475
1384,0.006887273449181736
1385,0.008558572996766258
1386,0.00532595876765231
1387,0.007096165548479397
1388,0.005180996663788582
1389,0.008517220568673297
1390,0.006879900141231092
1391,0.007454346975521019
1392,0.006164700951056834
1393,0.007676003030345747
1394,0.0048804135042376
1395,0.006076944868701537
1396,0.0061158530965371395
1397,0.007094293497610603
1398,0.005015332596656725
1399,0.005804211771839452
1400,0.00446517651536821
1401,0.005666778582063884
1402,0.003922289023444268
1403,0.0069359278414283685
1404,0.0042257108792444695
1405,0.003800220522125104
1406,0.005761719106932771
1407,0.006955400634989484
1408,0.00750978273257113
1409,0.005031441487774379
1410,0.00636115194931047
1411,0.006241718307490148
1412,0.0055026180286201955
1413,0.0040192743370996795
1414,0.005770316223371277
1415,0.005857533992370257
1416,0.006613848994488741
1417,0.0075788071474965895
1418,0.006866570682406566
1419,0.006169712977825232
1420,0.004811375894911586
1421,0.005371994428773426
1422,0.006931090268181982
1423,0.004941204672386885
1424,0.007220353411895154
1425,0.004989361790658716
1426,0.007709845927375302
1427,0.005899433944505426
1428,0.005134611137503372
1429,0.004438629489294462
1430,0.008817188372257763
1431,0.005920994644248995
1432,0.006087720999845765
1433,0.005230597952396104
1434,0.00684522226387866
1435,0.0038332763311675192
1436,0.004741642852777091
1437,0.007371395736819787
1438,0.005391634512628553
1439,0.008008283480438414
1440,0.005403897029760191
1441,0.006297950371291934
1442,0.007076006807422027
1443,0.004801867099242974
1444,0.005826385370503728
1445,0.007739536133974782
1446,0.005899822112353172
1447,0.007878563380615378
1448,0.00554552838214285
1449,0.007035057087067204
1450,0.005317229176426693
1451,0.004312029748775065
1452,0.007018156824488654
1453,0.006463778417077871
1454,0.0060361120439118374
1455,0.00673941749584237
1456,0.006447190921769056
1457,0.007298192172819235
1458,0.00742047055059444
1459,0.004524496029483378
1460,0.004795590871923801
1461,0.008346279509134065
1462,0.007362137434106602
1463,0.007913321016215969
1464,0.0061247240574483445
1465,0.00747076189874818
1466,0.008065050106977726
1467,0.003949665129389081
1468,0.006656061574350784
1469,0.003900090051434779
1470,0.005766651874708558
1471,0.0063962335488321545
1472,0.005328593462831682
1473,0.007865751033044438
1474,0.00799838853335788
1475,0.006418252748760892
1476,0.005261315323311947
1477,0.0052716715404617
1478,0.005737132618543936
1479,0.00817864817373335
1480,0.005426444009138127
1481,0.004797845516325813
1482,0.006741583324232842
1483,0.005730954977094158
1484,0.008120958890080328
1485,0.006456313284004993
1486,0.0048535042095486204
1487,0.006211277031448998
1488,0.004605591016492583
1489,0.0076484894066890215
1490,0.007447141369486649
1491,0.002537052280331521
1492,0.008182691615947537
1493,0.009711962937039442
1494,0.005527407311773707
1495,0.006499442615942909
1496,0.005881014676909981
1497,0.006168554064519406
1498,0.007267064989607223
1499,0.004868304974357669
1500,0.0063355894709700555
1501,0.005598454854131887
1502,0.0051386242901295676
1503,0.0076419600998896085
1504,0.006447501735318664
1505,0.0052916232088712906
1506,0.006014742673514365
1507,0.006370059249625039
1508,0.004702430750520545
1509,0.007042562837638669
1510,0.008160618453401417
1511,0.0071235685784873165
1512,0.004513579974787163
1513,0.004724634852568834
1514,0.006461022807935027
1515,0.0068260781209600885
1516,0.006182853371959213
1517,0.0047091502402282605
1518,0.007695071254320057
1519,0.005664186789799654
1520,0.005805244149416648
1521,0.005267928546600618
1522,0.005904893613122044
1523,0.0064734492509524845
1524,0.006413710785312991
1525,0.008104556945672628
1526,0.005244528219402671
1527,0.006302436835232447
1528,0.008134521732887869
1529,0.00609737386689248
1530,0.004367805189200085
1531,0.005753758978464369
1532,0.004588617139435318
1533,0.0057394273254910855
1534,0.005602773982229683
1535,0.005923563283666616
1536,0.005582411112048222
1537,0.005527565701341948
1538,0.007251636448101688
1539,0.0054313733485356315
1540,0.006951991054944687
1541,0.0053173401603023775
1542,0.006294198941584947
1543,0.00701112410473226
1544,0.006458403442952847
1545,0.005068002730924206
1546,0.00794229835361143
1547,0.006036208561569505
1548,0.00579651420269974
1549,0.0059013078330838
1550,0.008663435435413428
1551,0.004551104808633158
1552,0.0064960217953774
1553,0.006950685570109274
1554,0.004354711686055495
1555,0.007510896556806844
1556,0.006302590344968149
1557,0.0076909163875498385
1558,0.004571565161734033
1559,0.0040403549193715185
1560,0.00711343033933205
1561,0.00457862623822395
1562,0.005816331561670028
1563,0.005028450609313651
1564,0.00709142419797445
1565,0.0063675890027660165
1566,0.004571129541481768
1567,0.003585499759909388
1568,0.007068769779262124
1569,0.0067373798963769405
1570,0.002941592334132667
1571,0.00565287252131647
1572,0.00651531249628565
1573,0.0060427717599771755
1574,0.008007554335012596
1575,0.00474182072700148
1576,0.005817405878801915
1577,0.006150808915622254
1578,0.005776798287254159
1579,0.005991341543523352
1580,0.00683547944844031
1581,0.00550490458213442
1582,0.005260505911068176
1583,0.006225367622123025
1584,0.006894662476003049
1585,0.004816003539906496
1586,0.005823899621389712
1587,0.006034469776521392
1588,0.0060617775507159286
1589,0.00629879579159452
1590,0.005046803086521681
1591,0.005045914250956688
1592,0.004110698074548989
1593,0.006073365720181901
1594,0.005028664238457916
1595,0.007284770821856637
1596,0.005229484480752133
1597,0.0058278098472883165
1598,0.00622952460764865
1599,0.006991107441136375
1600,0.006291271496093244
1601,0.0032607651720498653
1602,0.0049655876571866086
1603,0.006376014214406031
1604,0.005544859007424614
1605,0.007646809696131971
1606,0.0056883602381677814
1607,0.0056855479018125986
1608,0.006253228623894393
1609,0.007892312940310854
1610,0.006843014648977361
1611,0.0036753324474255848
1612,0.007104190610173899
1613,0.004386917160701473
1614,0.005361876001845349
1615,0.007753813456984116
1616,0.0038334233700503323
1617,0.006782727764585894
1618,0.0046015995433516315
1619,0.006313882151446703
1620,0.004965242023666297
1621,0.00431449018094236
1622,0.005807929870398766
1623,0.005373150926347551
1624,0.007122804397920042
1625,0.003962722358112478
1626,0.0064818402543891365
1627,0.006799872692660618
1628,0.005463299097975008
1629,0.007060072161519398
1630,0.004680419635463628
1631,0.006522452653307847
1632,0.005003006604023053
1633,0.008386945071496362
1634,0.004323161430398072
1635,0.007029885459652087
1636,0.0063327726182700024
1637,0.005640635835499536
1638,0.007053912669104598
1639,0.009048566714702711
1640,0.006475351933337458
1641,0.005588477515410624
1642,0.003991133218458499
1643,0.00547643459778166
1644,0.007400192215210553
1645,0.007195759392096317
1646,0.00519776793977114
1647,0.006269194324403057
1648,0.005857873914214054
1649,0.006301197457105668
1650,0.007004895723517194
1651,0.004513474776227542
1652,0.005899424951647613
1653,0.005976971540551811
1654,0.004168866541143844
1655,0.0037590130346093144
1656,0.006789001214910383
1657,0.005261707570658564
1658,0.007556117564881786
1659,0.004396592104316449
1660,0.0066920344326838735
1661,0.009125257927101022
1662,0.005091765693131669
1663,0.006888473533414617
1664,0.005301699255318191
1665,0.0028700452622619967
1666,0.004963816970436678
1667,0.00787739197503031
1668,0.006180518071129269
1669,0.005218595813864375
1670,0.00688358141143444
1671,0.004843190387138485
1672,0.006659117926676222
1673,0.0040146657845492985
1674,0.005226785343613456
1675,0.0042583755401868215
1676,0.00436603777997699
1677,0.005668062019209035
1678,0.0072270455435310115
1679,0.0063900521368621625
1680,0.00552851990091769
1681,0.006815647263075123
1682,0.007096478644891135
1683,0.0044099474318285295
1684,0.005673112186878896
1685,0.005156062167255573
1686,0.006217634960202187
1687,0.008395218870387916
1688,0.0052250711636914506
1689,0.006159857793662726
1690,0.005273917259280807
1691,0.00795150962148382
1692,0.007026891827206691
1693,0.004981273556281076
1694,0.006376309558431863
1695,0.004955770587799096
1696,0.007017457585855566
1697,0.007489376766399742
1698,0.006659720910242931
1699,0.006515600086232891
1700,0.004725631791500001
1701,0.006034765938004289
1702,0.005554458765186164
1703,0.00591986895829123
1704,0.005818606432888607
1705,0.00776136814634033
1706,0.005475349592695187
1707,0.0059282927382618466
1708,0.003385499556718424
1709,0.0053306080593325525
1710,0.007276143729255383
1711,0.006116329205518171
1712,0.006740031742418556
1713,0.006458754731354376
1714,0.004857202022214558
1715,0.0053563591968839004
1716,0.006540793273679236
1717,0.006502074210965876
1718,0.008024725436680046
1719,0.005620005023942626
1720,0.004409993287754658
1721,0.007203174692169676
1722,0.006702839992122487
1723,0.005440228396320497
1724,0.006933130636995365
1725,0.006149612353921571
1726,0.006160910751076365
1727,0.0042279673261861024
1728,0.005001108395732619
1729,0.006814171486694734
1730,0.005590604983381557
1731,0.004640621286660758
1732,0.006690687542193049
1733,0.006100334777894462
1734,0.0071458941231873204
1735,0.0073586023115574314
1736,0.0014429543213879705
1737,0.007033685898884012
1738,0.004928073861008227
1739,0.005090074749821895
1740,0.007172116179103339
1741,0.00513995976016867
1742,0.004787413497787052
1743,0.005588346701115773
1744,0.004124736963906609
1745,0.004262588357855832
1746,0.005941394005249202
1747,0.007604646721181886
1748,0.006146166233576273
1749,0.006225947475817724
1750,0.00689482099471981
1751,0.004426677742786021
1752,0.006409908792019724
1753,0.00748801673741117
1754,0.003223639601480126
1755,0.005112767441182917
1756,0.00864107066467736
1757,0.007510504657310441
1758,0.00620369853061472
1759,0.004542938177998949
1760,0.00658255015191222
1761,0.008808367323556141
1762,0.005481972095509429
1763,0.006656618621431722
1764,0.004827148194375499
1765,0.006010243196732096
1766,0.005012681087674641
1767,0.00628307964540882
1768,0.005835290842654759
1769,0.0056934072693917365
1770,0.007608184605215233
1771,0.004169981785178661
1772,0.006780955692205377
1773,0.0058794111980083625
1774,0.006969020256378111
1775,0.006696158539113316
1776,0.005811900229510899
1777,0.005772153614918157
1778,0.0029189162778758917
1779,0.004795511361939685
1780,0.005725632609222158
1781,0.004068698701641073
1782,0.006817421245144691
1783,0.003861994228370057
1784,0.005533571472317687
1785,0.005809394398449586
1786,0.005410573651488498
1787,0.007937248111123063
1788,0.0031427699985733795
1789,0.0066103114514049
1790,0.007642083817759822
1791,0.006740433612003251
1792,0.006673744122703193
1793,0.006379810002558606
1794,0.005478481905099871
1795,0.005790449168015155
1796,0.007029792500812043
1797,0.005383735026599461
1798,0.003121503731263382
1799,0.007801509556293449
1800,0.0063021187301670716
1801,0.0069264065116419115
1802,0.006112779743214523
1803,0.00665752150883466
1804,0.008512297810343543
1805,0.0060244834090328455
1806,0.005747529164366961
1807,0.006379752290536246
1808,0.00745717447984652
1809,0.005636856445061423
1810,0.0070265245486995104
1811,0.005325004690563602
1812,0.007998652659321466
1813,0.007777443950822117
1814,0.00884189554925315
1815,0.0036269594624300425
1816,0.006944464712475295
1817,0.005499658371167127
1818,0.005229008328136162
1819,0.0073037721050195755
1820,0.005261356608222405
1821,0.006175046511575504
1822,0.006077799793804169
1823,0.006368839619353146
1824,0.006676841122091242
1825,0.005704666661129383
1826,0.00638722409143033
1827,0.007796549973745647
1828,0.008193155056074713
1829,0.005623862538245738
1830,0.004620506197512354
1831,0.008184336936962928
1832,0.006869077589814253
1833,0.007976107146158332
1834,0.005276604519199078
1835,0.00497468274514502
1836,0.0059790734371461506
1837,0.008121228275697803
1838,0.006339948241711128
1839,0.00505879029082299
1840,0.006611085106910136
1841,0.004739359246716989
1842,0.0052188003591893415
1843,0.0058032334086083135
1844,0.005377610831439031
1845,0.005876361592185563
1846,0.007128453828936344
1847,0.005747685702981454
1848,0.004660460746492183
1849,0.005083034379985567
1850,0.004555259444164097
1851,0.002731030051072314
1852,0.006166834359222018
1853,0.004470438831796648
1854,0.003997309285284357
1855,0.00513800333511383
1856,0.009334342804919111
1857,0.0043512375755841055
1858,0.006481834086244157
1859,0.00712925391029849
1860,0.003611724224015914
1861,0.006258043390649903
1862,0.005866210107690156
1863,0.002797746514385289
1864,0.006869757512319932
1865,0.0053261042090937995
1866,0.004043711459957196
1867,0.009406220829501948
1868,0.008012431060343158
1869,0.005366273011303973
1870,0.007555126304344299
1871,0.007127282969587818
1872,0.00454258223944935
1873,0.00889485981297252
1874,0.0023560166847925263
1875,0.00477594012828411
1876,0.005059197900627485
1877,0.005754935597777371
1878,0.003204627217889204
1879,0.004299662776230618
1880,0.004887192347419502
1881,0.007728536956646661
1882,0.007466846259008085
1883,0.00561840870353683
1884,0.005820315838128161
1885,0.007653854228337148
1886,0.005104217031967275
1887,0.004597875063676837
1888,0.00520016191088099
1889,0.00509427638241011
1890,0.0065014997716588046
1891,0.00406260363004755
1892,0.004903140072477995
1893,0.0072122853983155235
1894,0.004146390160935172
1895,0.007800192926283897
1896,0.004620834570261295
1897,0.007265582999940277
1898,0.005880001183990112
1899,0.0046433171034138115
1900,0.005271817180271406
1901,0.006318947914180179
1902,0.00794881459711745
1903,0.007663394971198187
1904,0.005619126668711805
1905,0.006441672704981798
1906,0.0053472567873359
1907,0.005325835817425229
1908,0.003962158517562779
1909,0.008547647480842942
1910,0.005902431188745219
1911,0.004107413911345384
1912,0.005699146936104824
1913,0.006309169715158288
1914,0.004874482546432836
1915,0.008460334505708936
1916,0.004113401516361795
1917,0.006017976592314087
1918,0.0038696945617766433
1919,0.007682075416371505
1920,0.006724146638169331
1921,0.005239281714375582
1922,0.004546311494662394
1923,0.00819255355561591
1924,0.006215932306402502
1925,0.005327574188163319
1926,0.008065232022572403
1927,0.004201265456605354
1928,0.006148133253782091
1929,0.005919084565897484
1930,0.005851774403435614
1931,0.005652071355011516
1932,0.0077091479146775875
1933,0.005854609197647801
1934,0.006388074450462282
1935,0.004661032501928666
1936,0.0054112964576129826
1937,0.0066779116363102535
1938,0.006430887538954124
1939,0.007199199272616184
1940,0.005841566048115083
1941,0.008703573523280328
1942,0.008908180767035662
1943,0.00403316163770545
1944,0.007152962174704358
1945,0.005628947138394744
1946,0.0062810058473143325
1947,0.006657359756591309
1948,0.007544106563635933
1949,0.006126888015875549
1950,0.004322643613249019
1951,0.005659781899654511
1952,0.008173024039150562
1953,0.006360080226428759
1954,0.005510729357144499
1955,0.00490458576614996
1956,0.005518248799130388
1957,0.0059089074550260886
1958,0.004208555549130249
1959,0.007425737585607315
1960,0.006717855046953293
1961,0.006383884213929406
1962,0.006473729699394236
1963,0.0056953314942897945
1964,0.005820407793294959
1965,0.006351183170458029
1966,0.0068446955519592826
1967,0.007955014647606447
1968,0.006990821860971806
1969,0.00557646182262963
1970,0.005714301489542077
1971,0.006803733605276732
1972,0.006187307946405614
1973,0.004171654567028489
1974,0.006012934135200942
1975,0.0066954257259715265
1976,0.006623084956263701
1977,0.004809496013258851
1978,0.004411294166753253
1979,0.0060117205682788605
1980,0.004648009463568119
1981,0.0048874906213045455
1982,0.005704989007798465
1983,0.005512879528076994
1984,0.006581525941451656
1985,0.004360245000866488
1986,0.008535779052532144
1987,0.006182197947569166
1988,0.005118249875655914
1989,0.006570814378164336
1990,0.004338995112890312
1991,0.005799333227755306
1992,0.006298575758794994
1993,0.0038780546406059985
1994,0.003534389442724825
1995,0.0053968840612483695
1996,0.006173303516029714
1997,0.0048090492124975735
1998,0.006908658598218165
1999,0.006596952366913082
2000,0.007919827804759109
